sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,tired_seed_candidate,tired_seed_candidate_reason,tired_seed_manual_keep,tired_seed_manual_note,service_label_original,tired_seed_version,tired_seed_applied
train-007705,train,중년,여성,건강,해당없음,기쁨,안도,CALM,어제 티브이에 나온 연예인이 엄청 아픈 병에 걸려서 고생한다니 마음이 슬프면서 다행이라 생각했어. 젊고 돈을 많이 버는 연예인도 아주 아프면 방법이 없는 것 같은데 나는 아직 건강하잖아. 그런 거 보면 나는 돈이 없어도 건강해서 다행이라고 생각해.,Pro_08878,Pro_08878_00014,E67,S09_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-041424,train,노년,남성,"건강,죽음",만성질환 무,당황,외로운,TIRED,난 요즘 등에 큰 바위를 지고 있다는 생각이 들어. 몸도 무겁고 마음도 무겁고 모든 게 다 힘에 부쳐. 내 가족의 일인데 누구의 도움을 받는다는 게 쉽지가 않은 것 같아.,Pro_10664,Pro_10664_00008,E53,S11_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-048356,train,청소년,여성,학업 및 진로,해당없음,당황,고립된,TIRED,잠을 못 잤더니 피곤해 죽겠어. 어제도 밤새 핸드폰 게임을 했거든. 게임을 너무 많이 해서 성적도 떨어져. 벌 받는 건가 봐. 일정 시간이 지나면 핸드폰을 잠그는 애플리케이션이 있대. 그거라도 써 볼까 싶어.,Pro_01782,Pro_01782_00023,E51,S02_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-016689,train,청년,여성,"진로,취업,직장",해당없음,불안,스트레스 받는,TIRED,출퇴근하는 지하철은 사람이 탈 곳이 못돼. 불편하고 피곤해. 마음이라도 편하게 넉넉하게 나와야겠어.,Pro_05363,Pro_05363_00036,E32,S06_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,ANXIOUS,auto_v2,True
train-032101,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,조심스러운,ANXIOUS,부서 이동을 신청하고 싶은데 회사 분위기가 안 좋아서 망설이고 있어. 괜히 잘못하면 아예 잘릴 수도 있어. 고민이야. 가까운 선배한테 조언을 구해 봐야겠어.,Pro_08969,Pro_08969_00007,E38,S10_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-003480,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,억울한,ANGRY,내 잘못도 아닌데 정직 처분을 받아 너무 속상해. 가뜩이나 업무도 과중한데 다른 사람 잘못까지 떠안으니 다닐 맛이 안 나네. 그만둘까 하는 생각이 굴뚝같아. 언제까지 버틸는지.,Pro_08978,Pro_08978_00010,E47,S10_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-007296,train,청년,여성,"진로,취업,직장",해당없음,분노,짜증내는,TIRED,내 바로 상사가 자꾸 나에게만 어려운 업무를 나눠주어서 짜증이 나. 매일 야근하느라 힘들어. 상사가 나만 미워하는 것 같아. 요즘 상사 때문에 잠도 제대로 잘 못 잔다니까. 상사가 내게 커피 심부름을 시킨 적이 있는데 내가 실수로 잘못 주문해왔거든. 그 이후로 나를 못살게 구는 것 같아.,Pro_05344,Pro_05344_00003,E13,S06_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,ANGRY,auto_v2,True
train-042743,train,중년,남성,건강,해당없음,슬픔,낙담한,SAD,건강검진에서 간암 초기라고 진단을 받았는데 너무 슬퍼. 이제야 애들 다 키워놓고 좀 편해지려나 했더니 간암이라니 너무 속상해. 운동도 열심히 하고 항암치료도 잘 버텨낼 거야.,Pro_07279,Pro_07279_00001,E28,S09_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-038794,train,노년,남성,대인관계,만성질환 유,상처,억울한,ANGRY,이거 사람이 기가 죽어 살 수가 없네. 몸에 병이 들어. 내 마음대로 움직이기가 힘이 들어. 내가 내 몸을 못 가누니 다른 사람들도 나를 피하는 게 느껴져. 대인관계가 너무 축소되는 느낌이네.,Pro_09758,Pro_09758_00024,E47,S04_D01,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-030561,train,청소년,남성,학교폭력/따돌림,해당없음,불안,두려운,ANXIOUS,따돌림이 두려워. 애들이 날 괴롭혀.,Pro_00322,Pro_00322_00009,E31,S03_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-035386,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,빚을 다 갚았다는 사실에 너무 기뻐. 못 갚을까 봐 걱정이 많았거든. 일을 잠깐 쉬면서 가족하고 시간을 보내려고 해.,Pro_12474,Pro_12474_00006,E63,S13_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-038870,train,노년,여성,재정,만성질환 무,상처,버려진,SAD,내 대학 동기를 만났어. 퇴직하고 집에 있으니 답답하다고 하네. 남편과 사이가 안 좋아 덜 부딪치는 방법으로 택한 직장생활이거든. 회사에서는 나이가 많다고 권고사직 당하고 집에서는 남편과 매 순간 부딪치니 힘이 든다네.,Pro_12460,Pro_12460_00022,E49,S13_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-039930,train,노년,남성,재정,만성질환 무,상처,버려진,SAD,난 이제 인생의 패배자가 되어버렸어. 직장을 그만두고 경제력이 완전히 없어져 버렸어. 새 직장을 찾을 희망이 없으니 비관적일 수밖에. 소득을 얻을 길이 더는 없다고 생각하니 인생에서 패배자가 된 기분이 드는 거야.,Pro_10900,Pro_10900_00009,E49,S13_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-046549,train,청년,남성,"진로,취업,직장",해당없음,슬픔,실망한,SAD,이번 면접에 또 떨어져서 슬퍼. 취업은 할 수 있을까? 나는 최선을 다한 것 같은데 계속 떨어지니까 서러워. 너무 불안하고 스트레스받아. 친구들 불러서 술 마시고 서로 신세 한탄한 다음에 다시 힘냈어.,Pro_03792,Pro_03792_00019,E21,S06_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-015902,train,노년,남성,재정,만성질환 무,슬픔,염세적인,SAD,내가 돈을 잘 못 버는 것을 사람들은 꼴 보기 좋다고 생각하고 있는 거 같아. 나는 돈을 많이 안 벌고 싶어서 그런가. 어떻게 나를 그렇게만 볼 수가 있지? 다른 사람 생각은 신경 안 쓰고 열심히 살아야겠어.,Pro_10877,Pro_10877_00002,E26,S13_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-023178,train,중년,남성,"직장, 업무 스트레스",해당없음,상처,괴로워하는,TIRED,주 업무가 있는데 다른 업무들 때문에 매일 야근만 하고 있어 너무 힘들어. 주 업무도 매일 일정량을 해야 돼서 야근을 안 할 수가 없네. 회사 그만두고 싶어. 집에 가서 그냥 쉬고 싶어.,Pro_07419,Pro_07419_00015,E48,S10_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-020321,train,청년,남성,"진로,취업,직장",해당없음,당황,고립된,SAD,직장을 옮겼는데 겉돌고 있는 기분이야. 어떻게 해야 할지 모르겠어. 직장 사람들이 나를 대놓고 따돌리지는 않지만 나한테 살갑게 대해주지 않아. 먼저 다가가 보는 게 어떨까. 살갑게 다가오는 사람을 싫어하는 사람은 없으니까.,Pro_03822,Pro_03822_00020,E51,S06_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-013760,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,환멸을 느끼는,ANGRY,도대체 왜 집단 따돌림을 하는 걸까? 여러 명이 약한 한 명을 집단으로 괴롭히는 애들을 보면 정말 분노가 치솟아. 내일 당장 가서 그러지 말라고 이야기 해야겠어.,Pro_01880,Pro_01880_00011,E29,S03_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-032806,train,중년,남성,건강,해당없음,상처,"가난한, 불우한",TIRED,요즘 나이가 들어서 그런지 통 기력이 없어. 어. 일도 바쁘고 체력도 많이 떨어졌어. 한의원에 갔더니 한약을 추천하더라고. 그런데 한약 값이 너무 비싸서 엄두를 못 내겠더라고.,Pro_07296,Pro_07296_00012,E45,S09_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-018858,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,툴툴대는,ANGRY,우리 부서 사람들이 너무 게을러서 화병이 나겠어. 그렇게 일을 하면 계속 문제가 생길 수밖에 없는데. 시간만 때우고 돈 받아먹으려는 게 눈에 딱 보여. 그렇게 해서 문제 생기면 누가 다 처리하는데! 직원들한테 주의를 주고 고쳐지지 않으면 사장님께 다 말해야겠어.,Pro_08942,Pro_08942_00017,E11,S10_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-020918,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,결혼식에 많은 분들이 오셔서 축하해 주셨어. 많은 축하를 받으니 기분 좋게 예식을 마칠 수 있었어. 신랑과 알콩달콩 잘 사는 모습 보여드릴 거야.,Pro_05271,Pro_05271_00001,E60,S05_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-022599,train,청년,여성,"진로,취업,직장",해당없음,상처,배신당한,SAD,오 년 동안 정말 열심히 일했던 회사에서 나를 해고했어. 믿었던 회사라 그런지 정말 믿기 힘들다. 오 년 동안 열심히 일했는데 이렇게 한 순간에 잘려서 너무 당황스러워. 친구 만나서 맛있는 것도 먹고 얘기도하면서 스트레스 풀어야겠어.,Pro_05373,Pro_05373_00028,E42,S06_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-048875,train,청년,여성,"진로,취업,직장",해당없음,당황,부끄러운,ANXIOUS,회사에서 동기한테 지기 싫어서 남의 의견을 가로채서 내 걸로 만들었어. 그런데 마음이 괴로워. 이렇게까지 할 필요가 있나 싶어서 너무 죄책감 들어. 이 경쟁 사회가 문제야. 죄책감이 들어도 어쩔 수 없어. 동기한테 뒤처질 순 없어.,Pro_05387,Pro_05387_00052,E56,S06_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-045477,train,노년,여성,재정,만성질환 무,분노,성가신,ANGRY,노후 대비도 못 하고 자식들 뒷바라지만 했는데 알아주지도 않네. 속상하다. 자식들한테 인생을 바치고 이런 취급을 받는 내가 쓸모없고 가치 없는 사람처럼 느껴져. 어쩔 수 없지. 내 인생이었는데 이제 와서 누구를 탓할 수 있겠어.,Pro_12430,Pro_12430_00017,E19,S13_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-029729,train,노년,여성,대인관계,만성질환 유,분노,구역질 나는,ANGRY,옆집 꽃순이네 손자가 꽃순이를 죽이고 젓갈로 담갔다고 하네. 그렇게 착해 보이는 아이가 괴물인지도 모르고 밥이며 반찬이며 다 챙겨줬다는 게 너무 끔찍하구나. 오래 사니 못 볼꼴만 보고 가는 것 같구나. 몸은 점점 아픈 곳만 늘어가고 얼른 세상을 뜨던가 해야겠다.,Pro_11288,Pro_11288_00011,E17,S04_D01,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-038112,train,노년,여성,"건강,죽음",만성질환 유,불안,불안,TIRED,요새는 직장에 나가는 것이 두려울 때가 있어. 불면증이 매우 심해서 잠을 제대로 못 이루다 보니 정신적으로나 육체적으로 힘들어. 직장에서도 업무를 보는 데 어려움이 많고. 업무 성과가 낮으니 직장에서 불이익을 받을까 봐 초조하고 걱정이 돼. 솔직히 털어놓고 얘기해서 해결책을 찾아야 할 것 같아.,Pro_12141,Pro_12141_00025,E30,S11_D01,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,ANXIOUS,auto_v2,True
train-049609,train,청년,남성,대인관계,해당없음,슬픔,후회되는,TIRED,질병에 걸리고 내가 연약해졌단 생각에 남자로서 자신감이 떨어져. 이런 내가 안타까워. 전과 달리 쉽게 체력이 떨어지니 위축되고 이런 내 모습에 자기 연민이 들어. 몸 관리도 잘하며 이런 나도 받아들일 수 있도록 노력해야지.,Pro_03554,Pro_03554_00052,E23,S04_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-035530,train,노년,여성,"건강,죽음",해당없음,상처,억울한,ANGRY,삼십 년 평생을 요리사로 지내 왔는데 병원에서 검사 받으니 폐암 초기라 하더라고. 남을 위해 요리에 한 평생을 헌신하고 살아왔는데 폐암 통보라니 진짜 억울해. 글쎄 우선 담배는 그만피우고 사랑하는 가족들하고 많은 시간을 보내야겠어.,Pro_12218,Pro_12218_00048,E47,S11_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-024248,train,노년,남성,대인관계,만성질환 유,상처,상처,SAD,내가 입원비 밀리는 환자라고 병원에 소문이 나서 속상해. 돈이 없는 것만으로도 힘든데 그런 소문까지 나서 상처 받았어. 어떻게 해야 할지 모르겠어. 날 믿고 도와줄 수 있는 사람이 있으면 좋겠어.,Pro_09751,Pro_09751_00005,E40,S04_D01,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-002326,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,느긋,HAPPY,결혼한 지 십 년 차고 나이도 삼십 대 후반이지만 난 아직 아이 낳는 문제에 있어서 느긋해. 요즘은 의학기술이 발달해서 나이가 많은 산모도 순산하는 걸 자주 보고 들었어. 남편과 상의했는데 아이는 삼 년 뒤쯤 낳는 거로 결론지었어.,Pro_05277,Pro_05277_00005,E66,S05_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-014231,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,편안한,CALM,집에 갈 때 괴롭힘 당하지 않도록 같이 가주겠다는 친구가 생겨 너무 기뻐. 앞으로 힘들 때마다 도와주겠다는데 너무 고마워. 나도 도움이 되고 싶어. 그 친구가 힘들어 할 때 옆에서 위로 해줄래.,Pro_01914,Pro_01914_00028,E63,S03_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-020693,train,청년,남성,대인관계,해당없음,슬픔,우울한,SAD,친구들이나 어른들이 내 나이에 이룬 것들을 나는 아직 꿈도 못 꾸고 있어. 모르겠어. 나는 왜 이렇게 느린 걸까? 맞아 포기하지 말고 한걸음씩 나아가 봐야지.,Pro_03555,Pro_03555_00041,E24,S04_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-019595,train,노년,남성,"건강,죽음",만성질환 유,기쁨,흥분,HAPPY,암에 걸렸는데 확실히 완치할 수 있을 거래. 완치라는 말로 그 동안의 힘듦이 다 보상된 거 같아. 뭐부터 해야 할지 고민이야. 그 동안 해보고 싶었는데 못해봤던 것부터 하는 것이 좋을 것 같아.,Pro_10616,Pro_10616_00004,E65,S11_D01,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-033110,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,"가난한, 불우한",TIRED,요즘 야근이 많아서 너무 피곤한데 돈 때문에 계속 다녀야 하는 게 힘들어. 나만 왜 이렇게 가난한지 모르겠어.,Pro_08976,Pro_08976_00016,E45,S10_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-027761,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,병원에서 암이 더 커져서 오래 살 수 없을 것 같다고 들었어. 나 혼자 걱정하니 마음이 답답해. 옆집 한 씨 할머니한테 이 이야기를 하면 마음이 편해질 것 같아.,Pro_09773,Pro_09773_00010,E62,S04_D01,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-012026,train,청년,여성,"진로,취업,직장",해당없음,분노,악의적인,ANGRY,내 전 직장 사수가 나에 대해서 안 좋은 말을 퍼트리고 다닌 거 있지. 나도 어디 가만있나 봐. 나도 나쁜 소문 다 내고 다닐 거야. 당해봐야 알지 자기도.,Pro_05346,Pro_05346_00012,E15,S06_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-036928,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,안도,CALM,학교에서 더이상 교우들이 나를 핍박하지 않아서 다행이야. 그래 오늘은 점심 시간에 밥도 같이 먹었어. 계속 잘 생활했으면 좋겠어. 나도 노력해야지.,Pro_01918,Pro_01918_00018,E67,S03_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-011312,train,중년,남성,건강,해당없음,기쁨,흥분,HAPPY,올해 초 운동을 시작해서 지금까지 꾸준히 하고 있는데 건강이 꽤 좋아진 것 같아. 우선 체중이 감소했고 숨쉬기도 훨씬 편해진 것 같아. 청계천 산책로를 따라 걷거나 뛰고 있는데 점점 거리를 늘려나가는 게 성취감도 있고 흥분이 되는 것 같아.,Pro_07316,Pro_07316_00008,E65,S09_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-011645,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,혐오스러운,ANXIOUS,나 자신이 참 한심하고 혐오스럽다. 돈 문제로 가족들과 싸우고. 이렇게 거지 근성 있는데 은퇴하면 더 초라한 삶을 살겠지. 다른 사람들은 누릴 거 다 누리고 사는데 나 혼자만 초라한 모습이야. 그런 나 자신이 싫어.,Pro_08748,Pro_08748_00003,E57,S08_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-047238,train,청소년,남성,가족관계,해당없음,분노,분노,ANGRY,엄마 아빠가 이성 교제를 반대하셔서 여자 친구에게 헤어지자고 말해서 마음이 너무 속상해. 여자 친구를 만나느라 학원을 빠지고 성적이 떨어져서 부모님이 화가 나셨어. 나는 한심해. 다시 학원에 열심히 다니면서 성적을 올려볼 거야. 그러면 이성교제를 이해해주시지 않을까?,Pro_00061,Pro_00061_00020,E10,S01_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-032641,train,청년,여성,"연애,결혼,출산",해당없음,상처,충격 받은,SAD,세상에 어떻게 이럴 수가 있지? 결혼까지 생각하던 사람이 있는데 알고 보니 유부남이었어. 너무 충격적이야. 조카가 아파서 데리고 소아청소년과에 갔다가 부인과 아이를 데리고 온 그 사람을 만나서 알게 됐어. 지금 손이 떨린다.,Pro_05255,Pro_05255_00038,E44,S05_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-023257,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,안도,CALM,회사 신입이 일을 곧잘 해서 다행이야. 업무량이 많아서 걱정했는데 한시름 놨어. 더 잘 적응할 수 있도록 실무교육도 해야지.,Pro_07438,Pro_07438_00020,E67,S10_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-029191,train,노년,여성,재정,만성질환 무,기쁨,기쁨,HAPPY,오늘 장기간 모아둔 적금이 만기되서 찾으러 가는데 벌써 기쁘고 설레여. 남편과 자식들 선물을 챙겨주려고. 다들 기뻐하겠지?,Pro_12471,Pro_12471_00011,E60,S13_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-036921,train,청소년,남성,학업 및 진로,해당없음,상처,억울한,ANGRY,살다보니 참 이런 일도 있다니. 친구가 어제 저녁에 느닷없이 폐암으로 죽었어. 나도 지금 몸이 괜찮지 않은데 너무 걱정이야.,Pro_00218,Pro_00218_00015,E47,S02_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-003161,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,미국 드라마를 보다 보면 너를 신뢰할 수 없다는 말을 많이 해. 역시 대인관계의 기본은 서로에 대한 신뢰인가 봐. 신뢰를 형성하고 그것을 유지하는 건 참 어려운 일 같아.,Pro_05153,Pro_05153_00018,E62,S04_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-037025,train,청소년,여성,학교폭력/따돌림,해당없음,불안,두려운,ANXIOUS,우리 반 친구들의 그 시선이 난 너무 겁나고 무서워. 친구들이.날 소외시켜 난 아무것도 안했는데 어느 순간부터 나를 경멸하는 시선으로 쳐다봐. 너무 심란해.,Pro_01882,Pro_01882_00019,E31,S03_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-047266,train,중년,남성,"대인관계(부부, 자녀)",해당없음,분노,방어적인,ANGRY,아내가 죽었어. 내가 우울증이 심해서 그런 거 같아. 내가 그러지만 않았어도. 아내가 안 죽지 않았을까? 잘 모르겠지만 찾아봐야겠어. 누구한테 물어봐야 하지?,Pro_07025,Pro_07025_00016,E14,S07_D02,False,auto-v2-missing-signal,False,,ANGRY,auto_v2,False
train-045607,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,조심스러운,ANXIOUS,돈이 없어서 일을 해야 하는데 우울증 때문에 모든 일을 하기 싫어. 일에 흥미도 안 생기도 하고 싶은 일도 없어. 어떻게 살아야 하지? 모르겠어. 이렇게 우울한데 뭘 할 수 있을까?,Pro_08729,Pro_08729_00009,E38,S08_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-005688,train,청년,여성,"진로,취업,직장",해당없음,분노,안달하는,ANXIOUS,올해 안에 꼭 취업하고 싶은데 면접은커녕 서류전형에서 계속 탈락했어. 이래서 올해 안에 취업이 될지 모르겠어. 입사만 된다면 열심히 할 자신 있는데.,Pro_05347,Pro_05347_00032,E16,S06_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-021204,train,청년,여성,"진로,취업,직장",해당없음,분노,툴툴대는,TIRED,이번 주말에 집에서 뒹굴 거리며 푹 쉬려고 했는데 갑자기 회사에서 출근하래. 심지어 월요일부터 금요일까지 야근했거든? 이번 주 너무 피곤한데 어떡하나. 아니. 격주로 돌아가면서 근무하는 걸로 알고 있어.,Pro_05342,Pro_05342_00037,E11,S06_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,ANGRY,auto_v2,True
train-027074,train,청소년,여성,가족관계,해당없음,기쁨,편안한,CALM,내 롤 모델은 부모님이야. 나도 부모님처럼 되고 싶어. 부모님은 언제나 정중하고 멋져. 나도 부모님과 같은 사람이 되고 싶어. 일단 나를 사랑해야 할 것 같아.,Pro_01674,Pro_01674_00004,E63,S01_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-026414,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,어제 자연분만으로 아기를 낳았어! 너무 기쁘고 행복해. 가족 모두가 한마음으로 기뻐하고 있어. 너무 행복해. 얼른 퇴원해서 아이랑 놀고 싶어.,Pro_05271,Pro_05271_00036,E60,S05_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-001689,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,편안한,CALM,이제 이 학교에 학교폭력 가해자들이 없어서 너무 좋아. 이제 당당하게 학교 갈 수 있어서 행복해. 응. 여태 못 사귀었던 친구들을 사귀려고.,Pro_00354,Pro_00354_00010,E63,S03_D02,False,auto-v2-missing-signal,False,,CALM,auto_v2,False
train-035086,train,노년,여성,재정,만성질환 무,기쁨,만족스러운,HAPPY,오늘 주변을 보며 나의 처지가 참 다행이라는 생각이 들었어. 친구들은 아직도 일하면서 전전긍긍하면서 사는데 나는 자식 덕택에 별 걱정 없이 사니까 말이야. 이제는 내가 가지지 못한 걸 생각하며 스스로를 불행하다고 여기지는 않을 거야.,Pro_12475,Pro_12475_00016,E64,S13_D02,False,auto-v2-missing-signal,False,,HAPPY,auto_v2,False
train-046242,train,청년,여성,"진로,취업,직장",해당없음,분노,노여워하는,TIRED,정규직으로 전환되려면 일을 열심히 해야 해. 동기들보다 몸이 아파서 못하고 있어. 어렸을 때부터 몸이 약해서 쉽게 피곤해지고 힘들거든. 이러다가 낙오될 것 같아. 일단 내가 일을 하는 시간에라도 최선을 다해서 해야겠어. 그래야 할 것 같아.,Pro_05349,Pro_05349_00054,E18,S06_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,ANGRY,auto_v2,True
train-038085,train,노년,남성,재정,만성질환 무,분노,안달하는,ANXIOUS,젊은 날에는 무쇠라도 소화 할 수 있는 건강한 몸에 건강한 생각을 하고 살았는데 이제는 끈 떨어진 가방 신세야. 일도 못 하고 경제적으로도 어려워지니 사람들 만나기도 어려워져. 가장 힘든 것은 나에 대해 부정적인 생각이 자꾸 들어. 내가 뭘 잘못 했을까 하는 생각들 말이야.,Pro_10867,Pro_10867_00046,E16,S13_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-011815,train,중년,남성,"직장, 업무 스트레스",해당없음,슬픔,슬픔,TIRED,업무가 많아서 쓰러질 것 같아. 집에 오면 녹초가 돼서 아무것도 할 수 없을 정도야. 남들은 일을 잘해서 취미생활도 한다는데 나는 일을 너무 못해. 무능력한 사람 같아. 똑같은 일을 제대로 처리 못 하니 무능력한 거지.,Pro_07391,Pro_07391_00005,E20,S10_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,SAD,auto_v2,True
train-008311,train,청년,여성,"진로,취업,직장",해당없음,당황,남의 시선을 의식하는,ANXIOUS,사람들은 항상 좋은 직업에 환호해. 나는 내가 원하는 것을 하고 싶은데 말이야. 꼭 번듯한 직업을 가져야 하는 남들 인식과 시선을 의식하게 돼. 어쩔 수 없지 내가 원하는 것은 취미로 접어 두어야지.,Pro_05383,Pro_05383_00017,E52,S06_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-045158,train,청소년,여성,가족관계,해당없음,상처,버려진,SAD,엄마가 내 친구들을 일일이 간섭해서 짜증 나. 언니나 동생은 간섭 안 하시는데. 부모님은 내가 성인이 될 때까지 감시하실 것 같아. 너무 암울해. 엄마랑 과도한 간섭에 대해 대화를 나누고 내가 원하는 것을 이야기하고 싶어.,Pro_01660,Pro_01660_00027,E49,S01_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
train-009848,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,혼란스러운,ANXIOUS,나는 노후 준비가 제대로 안 돼 있어서 걱정이야. 지금부터라도 건강을 잘 챙기고 아르바이트해서 국민연금이라도 부어야지.,Pro_08725,Pro_08725_00004,E34,S08_D02,False,auto-v2-missing-signal,False,,ANXIOUS,auto_v2,False
train-006132,train,중년,남성,건강,해당없음,당황,혼란스러운,TIRED,갑자기 체력이 떨어져 혼란스러워. 가끔 실신할 것처럼 숨이 안 쉬어지고 하늘이 노래져. 병원에서는 별 이상이 없다고 하는데 왜 그러는지 알 수 없어서 더 혼란스러워.,Pro_07310,Pro_07310_00002,E59,S09_D02,True,auto-v2-strong-physical-fatigue,True,auto-keep-physical-fatigue-seed,ANXIOUS,auto_v2,True
train-012616,train,청년,남성,"진로,취업,직장",해당없음,분노,짜증내는,TIRED,나 진짜 일주일 내내 야근해서 너무 피곤해. 야근 때문에 내 시간은 하나도 없고 다 그만두고 싶다. 그래도 내일은 휴무니까 친구들 만나서 맛있는 거 먹고 스트레스 풀래.,Pro_03784,Pro_03784_00002,E13,S06_D02,True,auto-v2-context-plus-fatigue,True,auto-keep-physical-fatigue-seed,ANGRY,auto_v2,True
train-042990,train,노년,남성,재정,만성질환 무,슬픔,후회되는,SAD,지난달에 퇴직하고 아직 재취업을 못 해서 걱정이야. 퇴직하고 경제적 문제 때문에 재취업을 걱정하는 내 신세가 안타깝고 슬프다. 자식들한테 의지도 못 하는데 무슨 방법이 있겠어. 내가 벌어서 살아야지.,Pro_10874,Pro_10874_00027,E23,S13_D02,False,auto-v2-missing-signal,False,,SAD,auto_v2,False
