sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-019153,train,노년,여성,재정,만성질환 무,기쁨,안도,CALM,건강하고 재정적으로 여유가 있으니 세상이 참 평화로워 보여. 응. 재정적으로 여유가 없을 때는 참 바쁘게 살았는데 지금은 행복해. 맞아 다행이야. 지금처럼만 쭉 살았으면 좋겠어.,Pro_12478,Pro_12478_00001,E67,S13_D02,
train-014271,train,청소년,여성,가족관계,해당없음,기쁨,편안한,CALM,우리 집은 너무 화목해 늘 대화가 끊기지 않아. 난 사랑 받는 기분이야. 우리 가족만큼 따뜻한 가족도 없는 것 같아. 늘 같은 편이 되어주는 거야.,Pro_01674,Pro_01674_00020,E63,S01_D02,
train-023950,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,신뢰하는,CALM,우리 회사는 업무강도가 센대도 불구하고 어느 직원 하나 불평이 없어. 야근할 때도 있고 업무강도가 심할 때도 있지만 모두 성실하게 일해줘서 고마워. 마음이 닿을지 모르겠지만 작은 선물을 하나씩 돌릴까 해.,Pro_08993,Pro_08993_00008,E62,S10_D02,
train-034641,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,우리 남편은 무슨 일이든 털어놓을 수 있는 사람이야. 내가 무슨 이야기를 하든 잘 들어주고 위로도 잘 해줘서 정말 고마워. 오늘 꽃다발과 함께 항상 고마웠다는 말을 전해야겠어.,Pro_08633,Pro_08633_00022,E62,S07_D02,
train-012093,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,본부장님께서 나에게 금고 키를 맡기셨어. 아마도 나를 신뢰하고 있나 봐. 고마워. 본부장님께 잘해드려야지.,Pro_05153,Pro_05153_00019,E62,S04_D02,
train-020358,train,청년,남성,"진로,취업,직장",해당없음,기쁨,안도,CALM,이번 프로젝트도 성공적으로 마무리되었어. 그런데 내가 프로젝트를 하다가 큰 실수를 해서 솔직히 큰일 날 수 있었어. 걱정이 돼서 한숨도 못 잤어. 그래도 프로젝트 끝나서 너무 행복해.,Pro_03838,Pro_03838_00013,E67,S06_D02,
train-024324,train,노년,남성,재정,만성질환 유,기쁨,편안한,CALM,내가 연금과 적금을 넣은 보람이 있어 기뻐. 내가 꾸준히 연금과 적금을 부었더니 목돈이 되어서 병도 치료하고 노후도 보낼 수 있어서 편안해. 정말 다행인 거지. 미리미리 준비해놔서.,Pro_10854,Pro_10854_00002,E63,S13_D01,
train-034444,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,아들이 군대에서 무사히 제대해서 너무 안심이야. 다 그런 건 아니지만 군대에서 사고도 당한다는 데 이제 안심할 수 있겠어. 본인이 하고 싶은 걸 하도록 옆에서 응원해줘야지.,Pro_08638,Pro_08638_00013,E67,S07_D02,
train-028873,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,이번에 배우자와 함께 산부인과에 방문했어. 더 늦으면 안 될 것 같아서 아이를 낳기로 했거든. 둘 다 나이가 있어서 몸이 건강할지 걱정했는데 다행히 둘 다 매우 건강하대. 부인이랑 매일 걷기 운동해서 더 건강한 몸을 만들기로 했어. 어서 예쁜 아기천사가 와 주면 좋겠다.,Pro_03718,Pro_03718_00029,E67,S05_D02,
train-005347,train,청년,남성,대인관계,해당없음,기쁨,안도,CALM,이제 코로나 일구가 끝이 나서 친구들을 만날 수 있게 되어 다행이야. 응. 그동안 못 만나서 얼마나 아쉬웠는데.,Pro_03598,Pro_03598_00019,E67,S04_D02,
train-036268,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,엄마는 내가 뭘 하겠다고 하든지 승낙해주셔. 십 대엔 어떤 경험이든 많이 해 볼 수록 좋대. 난 공부도 열심히 하니까 신경쓰지 않으시는 것 같아.,Pro_01673,Pro_01673_00026,E62,S01_D02,
train-025626,train,노년,여성,재정,만성질환 유,기쁨,안도,CALM,당뇨로 약을 계속 먹어야 하는데 약값은 걱정하지 않아도 된다고 해서 마음이 놓여. 이 상황이 불행 중 다행이라고 생각해야 할까? 만성질환이 생겨 육체적으로는 힘들지만 재정적으로는 안도가 돼서.,Pro_12418,Pro_12418_00008,E67,S13_D01,
train-030552,train,청소년,남성,가족관계,해당없음,기쁨,편안한,CALM,지금 가족들이랑 여름방학 맞아서 캠핑 와있는데 너무 행복해. 진짜 이대로 영원히 있고싶다. 모닥불도 피워놓고 이야기도 나눠봤어. 저녁엔 엄마가 엄청 맛있는 고기 구워줬어.,Pro_00114,Pro_00114_00008,E63,S01_D02,
train-009458,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,편안한,CALM,이번에 새로 이직한 회사는 텃세가 심하지 않아서 좋아. 이전 직장에서는 아침에 출근하기가 두려웠는데 지금 직장은 아침 출근길이 편안해. 글쎄. 어쨌든 지금 직장은 너무 맘에 들어.,Pro_08994,Pro_08994_00013,E63,S10_D02,
train-008533,train,청년,여성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,나 직장 옮겼어. 너무 좋아. 그 전 직장과 다르게 직장 동료들이 굉장히 가족 같은 분위기야. 좋아. 직장 동료들이 친절하니 일하는 것도 너무 편안하고 요즘 너무 행복해.,Pro_05394,Pro_05394_00002,E63,S06_D02,
train-009054,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,편안한,CALM,결혼을 하니 마음이 안정돼. 물론이지. 이런 편한 감정은 처음이야. 고마워. 이 결혼 생활을 잘 유지해야겠어.,Pro_03714,Pro_03714_00003,E63,S05_D02,
train-013254,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,자격증 시험을 보는 날에 늦잠을 잤는데 친구가 오토바이로 데려다줘서 늦지 않았어. 응. 친구에게 정말 고마워. 밥 한 끼 사줄 생각이야.,Pro_05158,Pro_05158_00030,E67,S04_D02,
train-026945,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,나는 남편이 술을 먹고 외박한다고 해도 별로 걱정이 되지 않아. 그만큼 남편을 믿기 때문이야. 걱정은 물론 서로 더욱 여유로운 삶을 살 수 있게 된 것 같아. 의심을 하지 않는 거야. 애초에 의심조차 하지 않는다면 서로에 대한 믿음은 더욱 커질 거라고 믿어.,Pro_08633,Pro_08633_00002,E62,S07_D02,
train-012257,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,편안한,CALM,결혼하니까 마음이 안정돼서 편해. 응. 이제 아이도 낳고 하면 더 행복해지겠지? 지금의 이 행복이 영원하면 좋겠다.,Pro_05274,Pro_05274_00007,E63,S05_D02,
train-034445,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,남편이 회사에서 바람을 피운다는 게 잘못된 정보라서 안심이야. 잘 알지도 못하면서 거짓 정보를 줘서 정말 불안했거든. 그동안 남편을 의심해서 미안했는데 오늘은 맛있는 저녁을 준비해야겠어.,Pro_08638,Pro_08638_00007,E67,S07_D02,
train-016574,train,노년,남성,대인관계,만성질환 유,기쁨,안도,CALM,꼭 제 시간에 먹어야 하는 혈압 약을 잃어버렸는데 아내가 챙겨놨어 다행이야 감사해라. 내가 덜렁거려서 까먹으면 아내가 잘 챙겨줘. 결혼을 참 잘한 것 같아. 좋지. 오늘 밤에 아내를 위해서 멋진 레스토랑에 예약할 거야.,Pro_09778,Pro_09778_00002,E67,S04_D01,
train-014636,train,노년,남성,"건강,죽음",만성질환 무,기쁨,편안한,CALM,평소 호흡기가 약해 미세먼지가 심해서 밖을 돌아다니기가 무서웠는데 오늘은 미세먼지가 없었어. 오랜만에 산책도 하고 좋았어. 계속 이런 날씨가 계속 되었으면 좋겠어. 산책도 하고 건강해 지는 기분이야.,Pro_10674,Pro_10674_00011,E63,S11_D02,
train-030323,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,우리 가족은 나에게 거짓말을 하지 않고 항상 든든해. 가족이 없었으면 얼마나 힘들었을지 몰라.,Pro_01673,Pro_01673_00031,E62,S01_D02,
train-011399,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,신뢰하는,CALM,오늘 결혼 오 주년 되는 날이야. 내 아내에게 매우 감사한 마음뿐이야. 내가 힘든 일이 있어도 항상 날 믿어주고 곁에 있어 주며 힘이 되어 주거든. 그래서 고마워.,Pro_03713,Pro_03713_00010,E62,S05_D02,
train-003935,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,신뢰하는,CALM,내가 만나는 사람은 거짓말도 하지 않고 약속도 잘 지켜서 너무 믿음직스러워. 나도 그렇게 생각해. 나도 그 사람에게 믿음직스러운 사람이 되도록 노력해야지. 서로 사랑하는 모습 많이 보여주도록 할게. 고마워.,Pro_05273,Pro_05273_00016,E62,S05_D02,
train-003801,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,요즘 직장 상사 때문에 걱정이야. 내가 하는 일도 직접 하겠다고 하고 너무 일을 많이 하셔서 걱정이야.,Pro_03833,Pro_03833_00021,E62,S06_D02,
train-006176,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,딸이 탄탄한 직장을 관두고 장사를 한다는데 조금 아까워. 하지만 적성에는 맞을지도 몰라. 딸이 우리를 위해 살았던 것 같아서 이제는 딸의 새로운 선택을 도와주고 싶어.,Pro_08633,Pro_08633_00018,E62,S07_D02,
train-018569,train,노년,남성,재정,만성질환 무,기쁨,안도,CALM,자식들이 이제 모두 자기 밥벌이는 잘하고 살아서 나에게 손 벌리는 일이 없으니 안심이 되네. 언제까지 나에게 손을 벌릴까 걱정이 많았어. 사실 내 노후 자금도 준비해야 되잖아. 자식들이 취직하고 나가고 지출이 줄다보니까 여유로워졌어.,Pro_10918,Pro_10918_00009,E67,S13_D02,
train-018561,train,노년,남성,재정,만성질환 무,기쁨,안도,CALM,노후 자금도 넉넉하고 몸도 건강해서 현재 삶이 너무 좋아. 주변을 보면 그렇지 못한 사람들이 되게 많은데 나는 둘 다 가져서 다행이라고 생각해. 자식들과 자주 만나면서 노후를 보내면 더 행복할 것 같아.,Pro_10918,Pro_10918_00002,E67,S13_D02,
train-006402,train,청년,여성,"진로,취업,직장",해당없음,기쁨,안도,CALM,올해 취업이 너무 어려운 시기였는데 다행히 중간 합격했다는 연락을 받았어. 근데 아직 최종 면접이 남아 있어서 좀 걱정이긴 해. 면접을 잘 봐서 최종 합격 통보를 받고 회사에 출근하기를 기대하고 있어.,Pro_05398,Pro_05398_00022,E67,S06_D02,
train-035394,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,노년기에 돈이 중요한지 이제야 알았어. 다행이야. 내 경제력이 크지 않아서 걱정되었는데 이제 경제력을 키우겠어. 일을 구해서 경제력을 키우는 것이 가장 좋겠어.,Pro_12474,Pro_12474_00003,E63,S13_D02,
train-022127,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,결혼 후 아내는 많이 바뀌었어. 나는 그게 너무 기뻐. 아내는 남자들과 연락을 다 끊었어. 이제 안심이 돼. 나를 그만큼 사랑하고 아껴준다고 생각해.,Pro_03718,Pro_03718_00001,E67,S05_D02,
train-030780,train,노년,남성,재정,만성질환 유,기쁨,안도,CALM,이제야 안도가 돼. 재정이 안정화되었어.,Pro_10858,Pro_10858_00010,E67,S13_D01,
train-019249,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,믿을 수 있는 거래처가 생겨서 매우 기뻐. 거래처를 뚫는다는 게 쉽지 않거든. 하루에 한 번씩 꾸준히 찾아가서 친해지다 보면 자연스럽게 거래처가 되는 것 같아.,Pro_05393,Pro_05393_00010,E62,S06_D02,
train-036344,train,청소년,여성,가족관계,해당없음,기쁨,편안한,CALM,언니와 오빠가 금일 생일이라고 용돈도 주고 선물도 줬어. 내가 평상시에 정말 갖고 싶어 했던거라서 매우 기분이 좋아.,Pro_01674,Pro_01674_00010,E63,S01_D02,
train-020287,train,청년,남성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,내가 힘들 때 옆에서 날 잡아준 동기 덕에 성공을 했는데 너무 기뻐. 응. 내가 힘들 때 옆에서 위로해주고 같이 있어주던 아주 고마운 동기라서 너무 고맙고 기뻐. 음. 동기한테 정말 고맙고 행복하다고 말해봐야겠어.,Pro_03833,Pro_03833_00012,E62,S06_D02,
train-035391,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,옆집 할머니가 경제적으로 어려울 때면 언제든지 도움을 청하라고 했어. 그래서 편해. 경제적으로 어렵지 않으면 좋겠어. 조금이라도 덜 도움을 받게 일을 구해야겠어.,Pro_12474,Pro_12474_00010,E63,S13_D02,
train-035385,train,노년,여성,재정,만성질환 무,기쁨,편안한,CALM,다시 취업해서 안정적인 수입이 생겼어. 기뻐. 수입을 모아서 뭘 해야 할지 고민이야. 친구들하고 해외여행을 가야겠어.,Pro_12474,Pro_12474_00004,E63,S13_D02,
train-007900,train,노년,남성,"건강,죽음",만성질환 무,기쁨,편안한,CALM,아직은 건강이 무난하니 죽음을 생각하며 걱정할 필요는 없을 것 같아. 일자리가 있어서 출퇴근하고 있고 휴일이면 틈나는 대로 등산과 산책 등 꾸준히 운동하지. 언젠가는 직장도 그만두겠지만 한 번뿐인 인생이니 죽음을 생각하지 않고 즐겁게 살려고 해.,Pro_10674,Pro_10674_00005,E63,S11_D02,
train-019246,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,우리 부장님께서는 어려운 업무도 알기 쉽게 설명해 주셔서 너무 감사해. 부장님이 귀찮아 하실까 봐 걱정이 돼. 최대한 회사 매뉴얼을 보고 실행해보고 어려운 부분만 여쭤봐야겠어.,Pro_05393,Pro_05393_00021,E62,S06_D02,
train-028160,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,신뢰하는,CALM,여자인 내가 중년이 다 됐는데도 중요한 프로젝트를 맡게 되었어. 기쁘고 행복해. 나이가 들어서도 나의 진가를 알아주나 싶어서 기분이 많이 좋네. 잠을 덜자고 프로젝트에 매진할 거야.,Pro_08993,Pro_08993_00006,E62,S10_D02,
train-017719,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,오랜만에 집에 온 딸이 밥도 두 그릇씩 먹고 잠도 늦게까지 푹 자는 걸 보니 마음이 따뜻해져. 응. 딸은 평소에도 잘 먹는다고는 하는데 그래도 혼자선 못 먹는 것들이 많잖아. 데리고 나가 카페에서 커피라도 한잔 하면서 시간을 보내려고.,Pro_08634,Pro_08634_00017,E63,S07_D02,
train-019247,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,선배에게 어떤 고민이든 털어놓을 수 있어서 너무 좋아. 선배는 늘 이성적인 것 같아. 난 감성적이어서 늘 후회를 많이 해. 이성적으로 생각하려는 습관을 들이려고 노력해야 해. 한 순간에 되는 일은 없더라.,Pro_05393,Pro_05393_00013,E62,S06_D02,
train-012204,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,이제 슬슬 친구 동료 가족 간의 관계가 자리 잡힌 것 같아. 마음이 편해. 그래서 정말 편안해. 특히 친구 관계가 좋아졌어. 이전에는 친구들과의 불화가 있었는데 그런 부분도 다 정리가 됐거든. 이젠 다 편안해졌어.,Pro_05154,Pro_05154_00031,E63,S04_D02,
train-003847,train,중년,여성,건강,해당없음,기쁨,신뢰하는,CALM,건강이 좋아져서 너무 기뻐. 나도 해낼 수 있다는 걸 깨달았어. 운동하니 정신도 건강해지는 것 같아.,Pro_08873,Pro_08873_00001,E62,S09_D02,
train-030219,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,안도,CALM,학교에서 폭력을 당한 아이들이 부모님을 모셔왔어. 다행히도 부모님들이 많이 양보해 주셔서 계속 학교는 다니게 됐어.,Pro_00358,Pro_00358_00017,E67,S03_D02,
train-013856,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,가끔 나는 부모님보다 친구들이 좋아서 집에 들어가기 싫을 때가 있어. 친구들은 내가 어떤 이야기를 하든 귀 기울여 들어줘. 그런데 가족들은 그렇지가 않아. 친구들에게 내가 느끼는 답답함을 자세히 털어 놓곤 했어.,Pro_05154,Pro_05154_00001,E63,S04_D02,
train-035274,train,노년,남성,재정,만성질환 무,기쁨,편안한,CALM,내가 모아둔 노후 자금도 있는데 내 자식들이 따로 용돈도 줘. 그래서 행복하게 지내고 있어. 하지만 나에게 용돈 주는 게 자식들에게 부담이 될까 걱정이야. 그것도 나름 자식들의 마음일 거니까 내가 적정한 선의 돈만 용돈으로 받아야겠어.,Pro_10914,Pro_10914_00001,E63,S13_D02,
train-013846,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,내가 좋아하는 사람이 나와 같은 성향이라는 것을 알게 되어서 기뻐. 응. 같은 성향관련해서 이야기를 계속 나누고 있어. 일단 성향이 같으면 잘 맞고 이야기 할거리가 많아지는 것 같아.,Pro_05278,Pro_05278_00014,E67,S05_D02,
train-007090,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,노후준비는 다른 사람들과 비교하면 한도 끝도 없지만 그래도 게으르게 살진 않은 거 같아 다행이야. 집도 있고 꾸준한 적금도 있고 은퇴 후를 대비해 취득한 자격증도 있고. 응. 현재도 중요하지만 노후에 여유롭고 싶었어.,Pro_08758,Pro_08758_00009,E67,S08_D02,
train-034567,train,노년,여성,재정,만성질환 무,기쁨,신뢰하는,CALM,나와 거래하는 업체는 신선한 재료를 가져다줄 것이라고 믿어. 매번 납품받는 재료를 보면 상태가 아주 좋아서 소비자 신뢰도 같이 올라가거든. 소비자에게 신뢰를 얻는 건 아주 중요하고 기쁜 일이거든.,Pro_12473,Pro_12473_00003,E62,S13_D02,
train-014183,train,노년,여성,"건강,죽음",만성질환 유,기쁨,편안한,CALM,요즘 기분도 안 좋았는데 산책도 하고 책에 나온 대로 따라하니까 마음이 한결 나아진 거 같아. 지금도 좋지만 우울증을 이겨내기 위한 더 좋은 방법이 있을 것도 같아. 책도 읽으면서 인터넷에 검색을 해봐서 방법을 더 찾아야겠어.,Pro_12174,Pro_12174_00011,E63,S11_D01,
train-010062,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,남자 친구가 연락이 뜸해서 걱정했는데 걱정할 일이 아니었어. 둘만의 이벤트를 준비하느라 바빠서 연락이 뜸했더라고. 혹시 나에게 마음이 식은 건가 걱정했는데 그런 게 아니라서 정말 다행이었어. 기쁘기도 하면서 한편으로는 아직도 사랑하고 있구나 싶어서 안도감을 느꼈어.,Pro_05278,Pro_05278_00008,E67,S05_D02,
train-020261,train,청년,여성,대인관계,해당없음,기쁨,신뢰하는,CALM,룸메이트와 생활하고 있는데 서로 일 분담이 잘돼서 기분이 좋아. 응. 서로 싸울 일도 없고 집안일도 빨리 끝나. 내가 저녁을 한 번 맛있게 만들어서 대접하고 싶어.,Pro_05153,Pro_05153_00016,E62,S04_D02,
train-029316,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,우리 아들은 효자야. 중년의 나이에 아들을 보고 있으면 편안해.,Pro_07074,Pro_07074_00023,E63,S07_D02,
train-032026,train,노년,여성,"건강,죽음",만성질환 무,기쁨,신뢰하는,CALM,나는 내 몸이 건강하다고 믿어. 아픈데도 잘 없고 요즘은 체력도 좋아. 피부도 좋아지고 면역력도 생긴 것 같아.,Pro_12233,Pro_12233_00002,E62,S11_D02,
train-015022,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,버는 동안 열심히 저축을 해 놓아서 노후 걱정이 없어. 너무 다행이야. 버는 동안 사고 싶은 거 참으면서 저축하길 잘했어. 앞으로도 저축은 조금씩 하면서 사고 싶은 거 살 거야.,Pro_08758,Pro_08758_00010,E67,S08_D02,
train-004234,train,중년,남성,건강,해당없음,기쁨,안도,CALM,주위에 안과 질환을 앓고 있는 사람들이 늘어나고 있어. 며칠 전에 검사를 해봤는데 큰 문제는 없어서 안심되네.,Pro_07318,Pro_07318_00021,E67,S09_D02,
train-000303,train,청년,남성,대인관계,해당없음,기쁨,신뢰하는,CALM,이번에 내가 들어가고 싶은 기업에서 근무하는 선배로부터 취업에 대한 피드백을 받았어. 너무 기뻐! 아무래도 실제로 그 회사에 일하는 사람에게서 조언을 듣는 것만큼 믿을 만한 정보는 없으니까!,Pro_03593,Pro_03593_00031,E62,S04_D02,
train-005765,train,중년,남성,건강,해당없음,기쁨,안도,CALM,예전에는 건강 하나는 자신 있다고 생각했었는데 몸이 예전 같지 않더라고. 나이가 들면서 점점 배는 나오고 근력은 떨어지고 해서 걱정이야. 담배와 술도 멀리하고 당장 시작 할 수 있는 것부터 해야겠어.,Pro_07318,Pro_07318_00014,E67,S09_D02,
train-016483,train,청소년,남성,가족관계,해당없음,기쁨,안도,CALM,아빠가 운전을 하다가 사고가 날 뻔 했어. 사고가 나지 않아서 다행이야. 아빠가 운전 중에 핸드폰을 사용하는 게 걱정이 많이 됐거든. 아빠한테 진지하게 핸드폰을 사용하지 말아달라고 부탁해야겠어.,Pro_00118,Pro_00118_00010,E67,S01_D02,
train-026851,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,편안한,CALM,학교폭력 당하는 걸 부모님께 말씀드렸더니 속이 후련해. 마음이 훨씬 편해졌어. 부모님이 직접 학교에 신고해 준다고 해주시니 안심이 돼. 이제 날 괴롭히는 사람이 없으니까 새 친구들을 많이 사귈 수 있었으면 좋겠어.,Pro_00354,Pro_00354_00016,E63,S03_D02,
train-022884,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,편안한,CALM,많이 모아놔서 이제 은퇴에 대한 걱정이 없어서 행복해. 당연하지. 이제 앞으로 하고 싶은 거 하고 살 거야. 정말 오로지 나만 생각해야지. 내가 꼭 하고 싶었던 거 할 거야.,Pro_07194,Pro_07194_00003,E63,S08_D02,
train-009802,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,요즘 가족들끼리 사이가 많이 회복된 거 같아. 그냥 서로 일이 바빠 예민해져 있었던 거 같아.,Pro_08638,Pro_08638_00023,E67,S07_D02,
train-029219,train,노년,남성,"건강,죽음",만성질환 유,기쁨,신뢰하는,CALM,내 주치의가 처방해준 약인데 정말 나랑 잘 맞아. 정말 꼼꼼하고 내 건강에 대해서 관심이 많아 믿음직해.,Pro_10613,Pro_10613_00002,E62,S11_D01,
train-011376,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,아들 녀석이 내 구두를 닦아놓았더라고. 안 그래도 아들에게 용돈을 줄까 생각 중이야. 무선이어폰을 사려고 알아보는 중인데 돈이 조금 모자란 것 같더라고.,Pro_07074,Pro_07074_00012,E63,S07_D02,
train-029512,train,노년,여성,대인관계,만성질환 유,기쁨,안도,CALM,육아휴직으로 오늘 직원이 한명 더 온대. 부족하진 않았지만 일의 여유가 생기겠어.,Pro_11338,Pro_11338_00013,E67,S04_D01,
train-029040,train,청소년,여성,가족관계,해당없음,기쁨,편안한,CALM,우리 부모님은 맞벌이인데 집안일을 같이하면서 서로를 배려하셔. 나도 부모님을 돕고 싶어. 나는 빨래를 해볼 거야.,Pro_01674,Pro_01674_00018,E63,S01_D02,
train-017076,train,노년,남성,"건강,죽음",만성질환 무,기쁨,안도,CALM,며칠 전에 우리 집에서 가스가 폭발하는 사고가 있었어. 하지만 그때 모두가 일을 나가서 아무도 다치지 않았어. 맞아. 앞으로는 가족들과 매번 가스를 잠그고 나가기로 약속했어.,Pro_10678,Pro_10678_00005,E67,S11_D02,
train-011612,train,중년,여성,건강,해당없음,기쁨,신뢰하는,CALM,요즘 코로나 때문에 다들 걱정하고 있지만 난 걱정이 안 되네. 항상 규칙적으로 생활하고 방역수칙 잘 지키고 무엇보다 난 신앙생활을 해서 그런 것 같아.,Pro_08873,Pro_08873_00014,E62,S09_D02,
train-004243,train,청년,남성,대인관계,해당없음,기쁨,편안한,CALM,오랜만에 옛날 친구를 만났는데 편안하게 대화할 수 있었어. 직장동료나 사회 나와서 만난 친구는 어딘지 불편했거든. 역시 오래된 친구와 만나야 편한 기분이 드나 봐.,Pro_03594,Pro_03594_00015,E63,S04_D02,
train-015189,train,노년,남성,재정,만성질환 유,기쁨,신뢰하는,CALM,요즘 몸이 안 좋아져서 돈 관리를 아내에게 맡길 거야. 내 아내는 잘 해낼 거야. 워낙 경제관념이 투철하니 믿고 맡길 수 있어. 적은 생활비로도 부족함 없이 자녀들을 키워냈어. 난 아내를 믿어.,Pro_10853,Pro_10853_00011,E62,S13_D01,
train-023765,train,중년,여성,건강,해당없음,기쁨,신뢰하는,CALM,유기농 채소와 곡물로 요리를 해 먹으면 건강해질 거야. 얼마나 좋아질지 기대돼. 요새 건강에 관심이 많아졌었는데 건강식을 해먹을 방법을 찾아서 기분이 좋아. 건강을 위한 다른 방법이 더 있나 찾아봐야겠어. 몸이 건강해지면 더 행복해질 거야.,Pro_08873,Pro_08873_00015,E62,S09_D02,
train-022259,train,청년,남성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,팀원들과 계획한 일이 차질 없이 진행되고 있어서 편안한 느낌이 들어. 지난번에는 서로 책임을 미뤄 엉망이었는데 이번에는 그 경험으로 아주 잘 준비가 돼서 기뻐. 각자의 책임과 역할과 계획을 잘 전달해서 그대로 진행이 되도록 하면 될 것 같아.,Pro_03834,Pro_03834_00033,E63,S06_D02,
train-022806,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,나 요즘 정말 행복해. 우리 가족은 함께 음식점을 운영하고 있어. 그래서 일하기에 더 편하고 여유로워. 맞아 앞으로 오랫동안 가족들과 음식점을 운영해야겠어.,Pro_07074,Pro_07074_00002,E63,S07_D02,
train-010513,train,청년,여성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,직장에서 코로나 때문에 요즘 일이 없는데 한편으로는 편안하기도 해서 좋긴 해. 맞아. 양가감정이긴 하지만 코로나로 우울하다가도 직장에서는 큰 걱정이 없어. 편안하기도 하고 무뎌지기도 해.,Pro_05394,Pro_05394_00043,E63,S06_D02,
train-035345,train,청소년,남성,가족관계,해당없음,기쁨,안도,CALM,아빠가 운전을 하다가 교통사고가 날 뻔했어. 사고가 나지 않아서 다행이야. 아빠가 운전 중에 핸드폰을 사용하셨나보더라고. 습관이신 것 같은데 정말 걱정이야. 아빠한테 진지하게 핸드폰을 사용하지 말아 달라고 부탁해야겠어.,Pro_00118,Pro_00118_00009,E67,S01_D02,
train-025620,train,노년,여성,재정,만성질환 유,기쁨,신뢰하는,CALM,천식이 심해져서 병원비가 많이 나왔는데 아들한테 말했더니 바로 보내줘서 너무 고마워. 하나밖에 없는 아들을 봐서라도 질환이 나아졌으면 좋겠어. 열심히 치료받고 면역력 관리를 하는 수밖엔 없을 것 같아.,Pro_12413,Pro_12413_00012,E62,S13_D01,
train-034449,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,안도,CALM,남편의 허리디스크 수술이 성공적으로 끝나서 너무 다행이야. 너무 좋지. 어려운 수술이라고 했었는데 잘 되었대. 무리하지 말고 가벼운 운동부터 하면 된다고 하니까 그렇게 해봐야지.,Pro_08638,Pro_08638_00004,E67,S07_D02,
train-035347,train,청소년,남성,가족관계,해당없음,기쁨,안도,CALM,누나가 사준 지갑을 잃어버린 줄 알았는데 알고보니 주머니에 있더라고. 걱정했는데 다행이야. 누나가 지갑을 잃어버린 걸 알고 실망할까 봐 걱정이 많았어. 지갑을 잃어버리지 않게 잘 챙겨야겠어.,Pro_00118,Pro_00118_00001,E67,S01_D02,
