sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,manual_relabel_reason
train-010319,train,청년,여성,"연애,결혼,출산",해당없음,불안,두려운,ANXIOUS,얼마 전 친구가 결혼했어. 이제 내 주변에 결혼 안 한 사람은 나 하나뿐이야. 이러다가 결혼도 못 하고 평생 혼자 사는 게 아닐까 두려워. 다들 좋은 사람 만나서 잘만 사는데 나는 왜 짝이 없을까?,Pro_05242,Pro_05242_00024,E31,S05_D02,
train-026113,train,노년,여성,대인관계,만성질환 유,기쁨,안도,CALM,얼마 전에 병원에 입원을 했었는데 마음이 편해졌어. 몸이 많이 좋아졌어. 그것도 그렇지만 가족들 친구들 지인들이 모두들 걱정하고 위로를 해줘서 감동이었고 많이 안심됐어. 정말 좋은 사람들을 둔 거 같아 안심이 돼.,Pro_11338,Pro_11338_00012,E67,S04_D01,
train-005282,train,노년,남성,"건강,죽음",만성질환 무,기쁨,신뢰하는,CALM,국가에서 지원해 주는 여러 노인복지가 많아서 다행이야. 그 덕분에 수입이 없어도 그럭저럭 살아갈 수 있지. 국가에 보호받는 느낌이 들어. 그렇게 말해주니까 으쓱하는걸.,Pro_10673,Pro_10673_00003,E62,S11_D02,
train-031008,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,한심한,ANGRY,아니 아들놈이 맨날 밤마다 뭐하길래 늦게 자고 학교에 늦는지. 뭘 하는지 몰라. 밤마다. 주말에 실컷 늦잠 자도 되니 평일엔 좀 지각좀 안하면 좋겠다고 말해봐야겠어.,Pro_07069,Pro_07069_00025,E58,S07_D02,
train-050593,train,청년,남성,대인관계,해당없음,분노,구역질 나는,ANGRY,친구가 돈 좀 번다고 나를 무시하는 것 같아. 괜히 자괴감이 들고 나 자신이 싫다. 친구가 내 연봉을 듣더니 남자가 그거 벌어서 뭐하냐고 비웃더라고. 그러게. 공원이나 좀 뛰고 와야겠어.,Pro_03548,Pro_03548_00053,E17,S04_D02,
train-030037,train,청소년,여성,가족관계,해당없음,기쁨,신이 난,HAPPY,미국에서 공부하던 언니가 들어온대. 자주 못 봐서 아쉬웠는데 너무 좋아. 코로나 때문에 자가격리해야 해. 그것만 끝나면 수다부터 떨어야지. 생각만 해도 벌써 신나.,Pro_01679,Pro_01679_00009,E68,S01_D02,
train-037084,train,청소년,여성,학업 및 진로,해당없음,기쁨,자신하는,HAPPY,난 이번에는 성적이 괜찮게 나올거라고 자신할 수 있어. 응. 성적을 올리기 위해 노력했거든. 맨날 책상에 앉아서 계획표대로 생활했어.,Pro_01800,Pro_01800_00014,E69,S02_D02,
train-018626,train,중년,남성,건강,해당없음,기쁨,기쁨,HAPPY,얼마 전 교통사고로 다리를 다친 우리 집 강아지가 수술을 마치고 퇴원을 했어. 교통사고 당하던 날만 생각하면 아직도 끔찍해. 무지개다리를 건너는 줄만 알았거든. 너무 건강해서 탈이야. 밥도 잘 먹고 똥도 잘 싸고. 행복하게 오래오래 우리 곁에 있어줬으면 좋겠어.,Pro_07311,Pro_07311_00013,E60,S09_D02,
train-034624,train,노년,남성,재정,만성질환 유,분노,구역질 나는,ANGRY,생활비가 부족해져서 사는 집을 처분해야 할 것 같아. 너무 힘들다. 가족들과도 연락이 끊기고 이제 일을 구할 수도 없는데 너무 막막해. 일단 지원을 받을 수 있는지 알아보고 최대한 돈을 모으려 노력할 거야.,Pro_10808,Pro_10808_00005,E17,S13_D01,
train-010734,train,중년,여성,건강,해당없음,당황,남의 시선을 의식하는,ANXIOUS,얼굴이 요즘 자꾸 부어. 아니. 잠은 잘 자는데 아침에 눈도 퉁퉁 부어. 남들이 보면 뭐라 하겠어.,Pro_08863,Pro_08863_00021,E52,S09_D02,
train-007011,train,중년,여성,"직장, 업무 스트레스",해당없음,기쁨,감사하는,HAPPY,사장님이 요즘 힘든 일이 많은 나를 눈치채고 맛있는 점심을 사주셨어. 그뿐만이 아니라 보너스도 주셨어. 정말 감사하지 뭐야. 늘 감사하고 있어. 사무실 식구가 적어서 그런지 가족같이 잘 챙겨주셔서 너무 감사해.,Pro_08992,Pro_08992_00006,E61,S10_D02,
train-034930,train,노년,남성,재정,만성질환 유,분노,좌절한,SAD,요즈음 돈 때문에 자식들 눈치를 보는 게 날 좌절하게 만들어. 많이 힘들었어. 그래서 이거를 말해야 할지 말아야 할지 고민 중이야. 마음을 터놓고 이야기를 해봐야겠어. 그게 좋은 방법인 것 같아,Pro_10803,Pro_10803_00011,E12,S13_D01,
train-019296,train,중년,남성,건강,해당없음,불안,걱정스러운,ANXIOUS,어젯밤 바이크를 타다가 사고가 났는데 부상상태를 들으니 꽤 심각하더군. 혹시라도 몸 어디 하나가 평생 잘못되진 않을까 싶어서 어젯밤엔 잠도 설쳤어. 불안해한다고 상태가 호전되는 것도 아니니까 차분히 마음을 가다듬는 게 좋겠어.,Pro_07288,Pro_07288_00037,E37,S09_D02,
train-040720,train,노년,남성,대인관계,만성질환 무,불안,스트레스 받는,ANXIOUS,사는 게 재미없고 고통스럽다. 살아가는 게 마치 학대받는 듯한 느낌이야 재미없고 우울하지. 외로운 늙은이가 이제와서 취미를 어떻게 만들어갈 수 있겠어.,Pro_09803,Pro_09803_00013,E32,S04_D02,
train-037116,train,청소년,여성,학업 및 진로,해당없음,불안,불안,ANXIOUS,친우가 서울대에 합격을 했대. 금일 학급 애들 다 기죽어 가지고. 그나저나 나는 좋은 대학 갈 수 있을까?,Pro_01761,Pro_01761_00038,E30,S02_D02,
train-039681,train,노년,여성,재정,만성질환 무,상처,희생된,SAD,평균수명은 길어지고 노후준비는 시원찮고. 돈 없이 늙는 건 정말 끔찍한 일이야. 뉴스 같은 데에서 보면 한 달에 삼 사백 은 있어야 한다는데. 돈이 없으니까 남편하고 사이도 점점 안 좋아지는 것 같고. 뭐 때문에 살아야 하는지.,Pro_12457,Pro_12457_00033,E46,S13_D02,
train-033324,train,청년,여성,"진로,취업,직장",해당없음,상처,괴로워하는,SAD,직장에서 그 누구보다 열심히 일했는데 성과가 나오지 않아. 너무 지치고 직장생활도 즐겁지 않아. 동료들보다 연봉도 낮고 승진도 못 하고. 나 스스로가 너무 한심해서 차라리 회사를 그만두고 싶다. 휴가를 내고 곰곰이 생각해봐야겠어. 과연 이게 내 적성에 맞는 일인지 앞으로 더 버틸 수 있을지 생각해보고 그게 아니라면 내가 더 잘할 수 있는 다른 직장을 알아봐야겠어.,Pro_05379,Pro_05379_00034,E48,S06_D02,
train-016244,train,노년,남성,재정,만성질환 무,기쁨,흥분,HAPPY,아파트 가격이 많이 올라서 좋아. 아들 주려고 사둔 건데 아들한테 말해야 할까? 아들한테 사실대로 말하고 금전적으로 도움을 주면 좋아할 것 같아.,Pro_10916,Pro_10916_00008,E65,S13_D02,
train-044732,train,노년,남성,"건강,죽음",만성질환 무,분노,노여워하는,ANGRY,아들한테 의지해야만 걸을 수 있어. 젊을 때 진작 운동을 해야 했는데 내 잘못이야. 젊었을 때 운동했으면 나았을 텐데 내 잘못이야. 내가 할 수 있는 건 없어. 그냥 이대로 괴롭겠지.,Pro_10629,Pro_10629_00032,E18,S11_D02,
train-019485,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,자신하는,HAPPY,지금 다니는 회사처럼 이렇게 가족 같은 분위기에 회사는 없을 거야. 내 회사가 자랑스러워. 나는 정말 복이 많은 것 같아. 아주 좋아. 행복한 기분이지.,Pro_07440,Pro_07440_00016,E69,S10_D02,
train-018330,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,버려진,SAD,병원비가 많이 드니까 자식들이 나를 외면해. 버려진 기분이야. 나는 없는 돈 끌어모아서 자식들 다 키웠는데 자식들은 내가 그런 존재가 아닌가 봐. 잠깐 바람이나 쐬면서 생각 정리를 해야겠어.,Pro_07180,Pro_07180_00013,E49,S08_D02,
train-009207,train,청년,여성,"연애,결혼,출산",해당없음,당황,혼란스러운,ANXIOUS,한 번뿐인 결혼식인데 후회 없는 선택 하고 싶은데 여러모로 갈팡질팡하게 되네. 결혼하면 행복하려나? 응 맞아. 조금 더 신중하게 생각하고 선택해야겠어.,Pro_05270,Pro_05270_00048,E59,S05_D02,
train-025730,train,노년,여성,"건강,죽음",만성질환 무,기쁨,감사하는,HAPPY,나는 늘 형편이 넉넉하진 못했지만 건강하게 살아있음에 감사해. 앞으로도 건강을 유지하고 싶어. 적게 벌고 적게 쓰더라도 건강에 무리가 가지 않도록 일하려고 해.,Pro_12232,Pro_12232_00003,E61,S11_D02,
train-041224,train,노년,남성,"건강,죽음",만성질환 무,상처,괴로워하는,SAD,콩 나무에서 콩이 열리고 팥 나무에선 팥이 열린다. 자기 자신을 돌아보라. 결론은 그 나물에 그 밥이다. 자식을 탓하지 말고 나 자신을 돌아보자. 자식과 사이가 안 좋은 것도 결국은 모두 다 내 탓이다.,Pro_10659,Pro_10659_00032,E48,S11_D02,
train-028072,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,너무 완벽한 친구가 있는데 그 친구도 나보다 못한 게 있을 것 같아. 돈이랑 직업이랑 외모까지 완벽한 친구인데 나보다 못한 점이 하나라도 있었으면 좋겠어. 너무 불공평하잖아. 생각해보니 그 친구보다 잘할 수 있는 게 많은 것 같아. 나를 더 발전시켜야겠어.,Pro_03572,Pro_03572_00008,E41,S04_D02,
train-026130,train,중년,여성,건강,해당없음,당황,남의 시선을 의식하는,ANXIOUS,내가 갑상선 수술로 목에 수술 상처가 있어. 사람들 시선이 목의 상처를 향하는 느낌이 부담돼. 병원에서 가릴 방법을 물어봐야겠어.,Pro_08863,Pro_08863_00007,E52,S09_D02,
train-049616,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,배신당한,SAD,질환이 생겼다고 회사에서 내 일거리를 줄였어. 실은 내 입지를 좁히려고 그런 것 같아. 회사에서 내 입지를 점점 좁히다 나중엔 잘라버릴 것 같아. 차라리 내가 먼저 나오지. 나도 창업하고 내 갈 길 가야지.,Pro_08733,Pro_08733_00028,E42,S08_D02,
train-041640,train,노년,여성,재정,만성질환 무,당황,고립된,SAD,고등학교 졸업 후에 서울에서 직장생활을 하면서 유부남을 사랑했어. 그사람 부인이 여러 번 행패도 부렸지만 우린 서로 사랑했어. 내가 부모님의 권유로 다른사람과 결혼했지만 바로 이혼했지. 그 결정으로 인해 나한테 남은 건 아무것도 없어. 위자료는커녕 자식들도 남편이 데려갔지.,Pro_12462,Pro_12462_00002,E51,S13_D02,
train-004799,train,중년,남성,건강,해당없음,당황,열등감,SAD,헬스장에서 남들과 똑같은 시간으로 똑같이 운동하는데 나만 유독 느린 것 같아서 열등감을 느껴. 나도 나름의 목표는 있지만 스스로 자꾸 비교되니까 위축되는 것 같아. 아무래도 꾸준히 운동하니까 좋아진 것 같아. 남들보다 운동 시간을 늘려서 더 열심히 해야겠어.,Pro_07305,Pro_07305_00010,E54,S09_D02,
train-031415,train,노년,남성,"건강,죽음",만성질환 무,불안,두려운,ANXIOUS,건강이 안좋으니 두려워. 내일 병원가서 상담 받을거야.,Pro_10642,Pro_10642_00001,E31,S11_D02,
train-029088,train,노년,남성,대인관계,만성질환 유,기쁨,신이 난,HAPPY,내가 옆집 할머니한테 연락하고 싶었는데 마침 먼저 연락이 와서 너무 신나. 내일 아침에 공원에서 함께 산책을 하자고 했어. 운동은 혼자하는 것보다 같이하면 더 즐겁잖아.,Pro_09779,Pro_09779_00001,E68,S04_D01,
train-012038,train,청년,여성,"연애,결혼,출산",해당없음,슬픔,염세적인,SAD,결혼을 해봤자 뭐해 어차피 사랑은 변하는데. 이혼하느니 결혼을 아예 안 하는 게 낫지. 응. 그냥 이렇게 혼자 살래.,Pro_05237,Pro_05237_00006,E26,S05_D02,
train-007509,train,청년,여성,대인관계,해당없음,기쁨,만족스러운,HAPPY,회사에 새로운 직원이 들어왔는데 정말 만족스러워. 매사에 적극적인 태도를 보이고 심지어 일 처리도 잘해. 내가 사소한 일이더라도 잘하면 칭찬을 해주거든. 그게 동기부여가 된 것 같아.,Pro_05155,Pro_05155_00048,E64,S04_D02,
train-020855,train,청소년,여성,학업 및 진로,해당없음,상처,고립된,SAD,선생님이 내 진로에 대해 진지하게 상담해 주지 않아서 속상해. 내 진로를 무시하는 것 같아서 너무 기분이 나빠. 그래야겠어. 선생님께 제대로 말씀을 드려야겠어.,Pro_01774,Pro_01774_00013,E43,S02_D02,
train-004153,train,청년,여성,"연애,결혼,출산",해당없음,분노,방어적인,ANGRY,나는 이상하게도 평소에는 남자친구가 있었으면 좋겠다가도 막상 누군가가 다가오면 방어적인 태도를 보이게 돼. 응 너무 가까이 다가오면 그 사람을 만나고픈 생각이 확 달아나는 것 같아.,Pro_05225,Pro_05225_00011,E14,S05_D02,
train-001816,train,청년,남성,"진로,취업,직장",해당없음,상처,질투하는,ANGRY,회사를 그만두고 창업을 했다던 동기가 요즘 잘 나간다는 소문이 있어서 질투나. 나는 회사일 하느라 바쁘고 스트레스받는데 동기는 창업해서 잘 되고 있다니 부럽고 질투나! 열심히 일해서 월급도 많아지고 승진도 되면 대기업에서 스카우트 제의도 있을 거란 생각을 하면 기분이 좋아져!,Pro_03812,Pro_03812_00028,E41,S06_D02,
train-042266,train,청년,남성,대인관계,해당없음,분노,노여워하는,ANGRY,부모님이 극구 반대하셨던 보드를 타다가 갈비뼈가 부러졌어. 지금 움직이지 못해서 고통스러워. 비싼 수술비도 부모님이 내주셨어. 타지 말라고 말리실 때 말을 듣지 않은 내 탓이야. 부모님께 죄송하다고 말씀드리고 보드 타는 건 그만둬야겠어.,Pro_03549,Pro_03549_00023,E18,S04_D02,
train-049144,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,환멸을 느끼는,ANGRY,요즘 소득이 줄어서 아이들에게 학원을 많이 못 보내는 것 같아서 슬퍼. 아이들만큼은 열심히 공부시켜서 나처럼 살지 않았으면 좋겠는데 애들이 너무 불쌍해. 아이들에게 솔직하게 지금 상황을 말해주고 꼭 필요한 게 무엇인지 물어봐야겠어.,Pro_08720,Pro_08720_00016,E29,S08_D02,
train-030270,train,청소년,남성,학업 및 진로,해당없음,기쁨,신뢰하는,CALM,난 정말 좋은 부모님을 둔 것 같아. 내 진로를 하나 하나 신경 많이 써주셨거든.,Pro_00233,Pro_00233_00016,E62,S02_D02,
train-024818,train,노년,남성,재정,만성질환 무,상처,충격 받은,SAD,내 재산을 미리 나눠줬는데 큰아들이 집도 날리고 내 집에서 살겠다고 해서 충격이야. 나도 집이랑 약간의 돈밖에 없는데 고민이 많아. 큰아들에게 자립하고 자신의 삶은 스스로 책임지라고 말해야겠어.,Pro_10895,Pro_10895_00002,E44,S13_D02,
train-041367,train,노년,남성,재정,만성질환 무,슬픔,낙담한,SAD,회사에서 해고당했어. 명확한 사유도 없이 이렇게 하루 아침에 나가라고 하다니 아무래도 밑에 능력있는 젊은 사람들이 치고 올라와서인 것 같아. 차라리 이제 도움이 되지 않는다고 이야기 해 주는 것이 속 시원할 텐데 이렇게 잘리니 정말 허무하다.,Pro_10879,Pro_10879_00062,E28,S13_D02,
train-003847,train,중년,여성,건강,해당없음,기쁨,신뢰하는,CALM,건강이 좋아져서 너무 기뻐. 나도 해낼 수 있다는 걸 깨달았어. 운동하니 정신도 건강해지는 것 같아.,Pro_08873,Pro_08873_00001,E62,S09_D02,
train-013045,train,청소년,여성,가족관계,해당없음,기쁨,신뢰하는,CALM,방에서 울고 있는데 아빠가 들어와 다정하게 달래주셔서 기뻤어. 친구랑 싸워서 기분이 별로였는데 아빠가 위로해주시니 풀렸어. 응. 아빠는 내가 힘들 때마다 날 믿어주고 위로해주셔서 좋아.,Pro_01673,Pro_01673_00013,E62,S01_D02,
train-002616,train,청년,남성,"연애,결혼,출산",해당없음,당황,고립된,SAD,처가살이하고 있는데 아내의 가족들과 친하게 지내는 게 너무 힘들어. 홀로 고립된 기분이야. 집이 제일 편해야 하는 공간인데 퇴근 후가 더 불편해. 일부로 야근을 하고 싶을 정도야. 아내에게 솔직하게 말해야겠어.,Pro_03702,Pro_03702_00021,E51,S05_D02,
train-015389,train,청년,남성,대인관계,해당없음,불안,초조한,ANXIOUS,오늘 친구 생일인데 주문한 선물이 아직까지 안 도착해서 불안해. 오늘 생일파티 한다고 그래서 꼭 줘야 하는데. 그냥 가면 친구가 실망할 거야. 일단 다른 선물을 준비해서 가져가고 나중에라도 제대로 된 선물을 줘야겠어.,Pro_03570,Pro_03570_00011,E39,S04_D02,
train-032026,train,노년,여성,"건강,죽음",만성질환 무,기쁨,신뢰하는,CALM,나는 내 몸이 건강하다고 믿어. 아픈데도 잘 없고 요즘은 체력도 좋아. 피부도 좋아지고 면역력도 생긴 것 같아.,Pro_12233,Pro_12233_00002,E62,S11_D02,
train-033836,train,청소년,남성,학업 및 진로,해당없음,슬픔,눈물이 나는,SAD,부모님께서 내 성적 때문에 싸우셨어. 눈물이 나. 응. 그걸 보는 내 마음도 정말 아팠어. 맞아. 하지만 나는 이걸 극복할 방법을 찾아야 해.,Pro_00198,Pro_00198_00012,E27,S02_D02,
train-048546,train,청소년,여성,학업 및 진로,해당없음,당황,당황,ANXIOUS,나는 왜 게임을 시작하면 멈출 수가 없을까? 성적이 너무 떨어져서 어머니께 죄책감이 느껴져. 나도 나 스스로 게임을 그만두고 싶지만 이미 중독돼서 혼자 힘으로는 무리인 것 같아. 아무래도 게임중독 상담센터에 가서 치료받아야 할 것 같아.,Pro_01781,Pro_01781_00009,E50,S02_D02,
train-021774,train,청소년,여성,학업 및 진로,해당없음,기쁨,편안한,CALM,힘들 때 좋아하는 가수의 노래를 들으면 마음이 편해지는 것 같아 좋아. 좋아하는 노래를 플레이리스트로 만들어 놓아서 편하게 들을 수 있어. 음악 사이트에서 노래를 검색해 봤어.,Pro_01794,Pro_01794_00035,E63,S02_D02,
train-045494,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,조심스러운,ANXIOUS,먹고살려면 뭐든 해야 하는데 좀처럼 몸이 움직이질 않네. 하늘에서 돈이 떨어졌으면 좋겠다. 중졸이라 일이 잘 구해지지도 않아. 할 수 있는 일도 없는 것 같아. 그냥 누워만 있고 싶어. 뭐든 어떻게든 되겠지 하는 생각만 들어.,Pro_08729,Pro_08729_00010,E38,S08_D02,
train-029085,train,노년,남성,대인관계,만성질환 유,기쁨,편안한,CALM,환갑을 넘어가면서 가족이나 친구들과 함께 시간을 보낼 수 있어서 행복하네. 가족들과 지인들에게 꾸준하게 연락하면서 자주 만날꺼야.,Pro_09774,Pro_09774_00007,E63,S04_D01,
train-007380,train,청소년,여성,학업 및 진로,해당없음,기쁨,감사하는,HAPPY,진로 고민이 너무 많았는데 상담 선생님이 도와주셔서 정말 감사한 것 같아. 일단 손편지로 진심을 전하려고 생각 중이야.,Pro_01792,Pro_01792_00016,E61,S02_D02,
train-019619,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,열등감,SAD,내 나이에 돈이 이것밖에 없는 사람은 나뿐일 거야. 어떡하지 이미 너무 늦어버린 건 아닐까. 지출과 수입 정리가 필요해.,Pro_08745,Pro_08745_00005,E54,S08_D02,
train-032172,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,자신하는,HAPPY,오늘 우리 남편이랑 아이들이랑 외식하러 식당에 갔었어. 응 맞아. 우리 집처럼 이렇게 가족 모임을 소중히 여기는 사람들이 많이 없을 것 같아. 다른 집 아이들은 부모님이랑 같이 있기 싫어한다고 주변에서 다들 부러워해.,Pro_08640,Pro_08640_00007,E69,S07_D02,
train-041903,train,노년,남성,"건강,죽음",만성질환 유,슬픔,비통한,SAD,나는 혈압에 대해 걱정을 안 하고 살았었거든. 그런데 최근엔 좀 나도 혈압에 문제가 생겼음을 느꼈어. 갑자기 누워있는데 어지럽고 그렇더라고. 알아보니까 저혈압일 때 이럴 수가 있대. 마늘을 많이 섭취하라고 해서 그러고 있어. 이제는 나이 드니까 별것이 다 문제 생기네.,Pro_10573,Pro_10573_00007,E22,S11_D01,
train-027688,train,노년,남성,대인관계,만성질환 유,불안,초조한,ANXIOUS,건강이 안 좋으니까 어떻게 될지 몰라 두려워. 내일 병원가서 상담 받을거야. 아내를 업고 병원까지 달려야겠어. 제발 아무 이상이 없었으면 좋겠어.,Pro_09750,Pro_09750_00002,E39,S04_D01,
train-039799,train,노년,남성,"건강,죽음",만성질환 무,분노,노여워하는,ANGRY,늙으니 자식들 얼굴 보기도 힘들어. 은퇴하고 나니 만나는 사람도 없고 할 일도 없는데 자식들 보기도 힘드네. 모든 게 내 탓이야 젊었을 때 준비를 잘했어야 하는데. 자식들과 사이도 안 좋고. 난 왜 이런 건지.,Pro_10629,Pro_10629_00019,E18,S11_D02,
train-018171,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,신뢰하는,CALM,윗사람의 전폭적인 지지와 신뢰로 일이 잘 풀려. 참 기분이 좋네. 역시 일의 효율은 상호존중이 일어나야 극대화되는 것 같아. 최고야. 나에게 더욱 신뢰감을 느낄 수 있도록 정말 열심히 해볼 거야.,Pro_07433,Pro_07433_00012,E62,S10_D02,
train-012124,train,청년,여성,"진로,취업,직장",해당없음,기쁨,신뢰하는,CALM,요즘 경기가 안 좋아져서 직장에 취업하기 힘든 게 고민이야. 그래도 부모님이 항상 나를 신뢰하고 응원해 줘서 힘이 나. 역시 믿고 기댈 수 있는 건 가족들뿐이라는 생각이 들어.,Pro_05393,Pro_05393_00018,E62,S06_D02,
train-022068,train,청년,남성,"연애,결혼,출산",해당없음,상처,"가난한, 불우한",SAD,아내랑 이혼도 했는데 집안이 힘들어서 아이마저 보낸 게 서럽고 우울해. 왜 이 지경까지 왔을까? 내가 돈만 많았어도 이렇게 되지 않았을 것 같아. 한탄만 한다고 답은 안 나오겠지. 마음을 추스르고 일을 구해야겠어.,Pro_03696,Pro_03696_00010,E45,S05_D02,
train-039321,train,노년,여성,대인관계,만성질환 유,불안,불안,ANXIOUS,허리가 아프고 온몸이 다 쑤시는 것 같아. 어제 이불 빨래를 무리하게 했더니 힘들어. 빨래를 손으로 하니 힘들더라고. 좀 누워있었더니 조금 좋아지긴 했는데 밥을 또 해야되서 일어났어.,Pro_11301,Pro_11301_00037,E30,S04_D01,
train-036662,train,청소년,남성,학교폭력/따돌림,해당없음,분노,성가신,ANGRY,지난번부터 어떤 애가 매번 내 뒷담화를 하더라고 완전 짜증나. 나는 처음보는 사람이야 그래서 내일 왜 그랬는지 물어보려고. 원만히 해결됐으면 좋겠어.,Pro_00310,Pro_00310_00015,E19,S03_D02,
train-034840,train,중년,여성,"대인관계(부부, 자녀)",해당없음,불안,불안,ANXIOUS,오늘은 늦으면 진짜 큰일인데 어떻게 하지. 너무 걱정돼. 딸이 오늘 수능을 보는데 시험 장소에 제시간에 도착하지 못할까 봐 불안해. 딸에게 전화해 보고 혹시 못 갔으면 경찰 도움이라도 받으라고 해야겠어.,Pro_08601,Pro_08601_00030,E30,S07_D02,
train-015024,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,안도,CALM,보험 가입을 잘 해놔서 노후에 어떤 문제가 생겨도 어느 정도 보호받을 수 있다니 다행이야. 이상한 보험 들었으면 어쩔 뻔했어. 보험은 보험이고 내 건강은 잘 챙겨야지.,Pro_08758,Pro_08758_00011,E67,S08_D02,
train-029245,train,노년,남성,대인관계,만성질환 유,불안,취약한,ANXIOUS,요즘 손자들이랑 이야기를 나누기가 힘들어. 손자들이 좋아하는 게 뭔지 물어보면서 이야기를 시작하려고.,Pro_09744,Pro_09744_00012,E33,S04_D01,
train-027761,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,병원에서 암이 더 커져서 오래 살 수 없을 것 같다고 들었어. 나 혼자 걱정하니 마음이 답답해. 옆집 한 씨 할머니한테 이 이야기를 하면 마음이 편해질 것 같아.,Pro_09773,Pro_09773_00010,E62,S04_D01,
train-045564,train,중년,남성,"재정,은퇴,노후준비",해당없음,슬픔,우울한,SAD,이 나이 되도록 열심히 살아왔지만 낮은 소득 때문에 아직도 힘들다는 게 너무 슬퍼. 생각했던 것보다 이루지 못한 게 많아서 슬퍼. 아직 때가 안 왔다고 생각하고 좀 더 열심히 살아볼까 생각 중이야.,Pro_07155,Pro_07155_00015,E24,S08_D02,
train-023520,train,중년,여성,"재정,은퇴,노후준비",해당없음,상처,억울한,ANGRY,남편 때문에 은퇴 시기를 놓쳐버려서 너무 억울해. 남편이 말도 없이 직장을 그만두는 바람에 이렇게 됐어. 남편이랑 진지하게 얘기를 해봐야겠어.,Pro_08738,Pro_08738_00006,E47,S08_D02,
train-037756,train,청소년,여성,학교폭력/따돌림,해당없음,당황,당황,ANXIOUS,난 잘못한 게 없는 것 같은데 무엇이 문제일까? 어제까지만 해도 잘만 소통하던 친구들이 갑자기 무시해. 아무래도 친구를 불러다가 제대로 얘기해봐야겠어.,Pro_01901,Pro_01901_00013,E50,S03_D02,
train-032946,train,중년,여성,"직장, 업무 스트레스",해당없음,당황,당황,ANXIOUS,팀원 중의 한 명이 가벼운 교통사고로 며칠 출근을 못 하게 되었어. 일에 차질이 생기면 안 될 것 같아 남은 사람들이 입원한 팀원의 일을 분담하기로 했지. 그런데 이번에 들어온 신입이 퇴원 후에 처리하면 되는 일인데 왜 일을 분담해야 하는지 모르겠다고 자기는 다른 사람의 일을 대신 처리 못 하겠다고 하더라고.,Pro_08981,Pro_08981_00013,E50,S10_D02,
train-006911,train,청년,여성,"진로,취업,직장",해당없음,기쁨,만족스러운,HAPPY,내 직장이 정말 탄탄해서 내 미래에 신뢰가 가. 같이 일하시는 분들도 정말 똑똑한 분이시고 재무제표도 좋은 회사야. 좋은 사람들이 곁에 있어서 너무 행복해.,Pro_05395,Pro_05395_00010,E64,S06_D02,
train-017070,train,노년,남성,대인관계,만성질환 무,불안,걱정스러운,ANXIOUS,아내가 단순한 감기에 걸린 게 아닌 것 같아. 아내가 많이 힘들어하는 것 같아 혹시라도 무슨 일이 생길까 걱정돼. 옆에서 돌봐주고 챙겨줄래.,Pro_09808,Pro_09808_00007,E37,S04_D02,
train-007164,train,중년,여성,건강,해당없음,기쁨,흥분,HAPPY,오늘 너무 기분이 좋아서 어쩔 줄 모르겠어. 내가 꾸준히 체중 감량을 위해 식이요법을 해왔는데 오늘 체중이 오 킬로그램이나 빠진 거야.,Pro_08876,Pro_08876_00013,E65,S09_D02,
train-009721,train,중년,여성,"대인관계(부부, 자녀)",해당없음,당황,죄책감의,SAD,우리 아이가 학교에서 왕따를 당해서 정말 괴로워. 내가 일하느라 엄마들 모임에도 못 나가고 그래서 그런 것 같아. 아이에게 미안하고. 맞아. 어떻게 해야 할지 모르겠어.,Pro_08626,Pro_08626_00022,E55,S07_D02,
train-032057,train,노년,여성,재정,만성질환 무,불안,초조한,ANXIOUS,나이가 있는데 돈은 없으니 너무 초조하네. 이제라도 잘 관리를 해야 할 것 같아. 우선은 있는 돈으로 어디 투자나 해봐야겠어.,Pro_12450,Pro_12450_00013,E39,S13_D02,
train-030352,train,청소년,여성,학교폭력/따돌림,해당없음,당황,죄책감의,SAD,난 그냥 다른 애들이 하길래 장난삼아 한건데 그 아이가 그렇게 다칠 줄은 몰랐어. 그렇게 까지 상처줄지 몰랐어. 너무 미안해서 아직 미안하단 말도 못했어. 이미 늦은 걸지도 몰라.,Pro_01906,Pro_01906_00006,E55,S03_D02,
