sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,tired_seed_candidate,tired_seed_candidate_reason,tired_seed_manual_keep,tired_seed_manual_note,service_label_original,tired_seed_version,tired_seed_applied
train-038652,train,노년,남성,"건강,죽음",만성질환 무,불안,걱정스러운,ANXIOUS,가까운 친척 어른이 최근에 돌아가셨다고 연락받았어. 지금 가기 힘든 상황인데 어쩌지? 축의금을 낼 상황이 안돼서 그래. 최근에 여러 가지 이유로 돈을 많이 쓰게 됐거든. 교통비도 그렇고 축의금도 그렇고 참 문제네. 가긴 해야 하는데 어떻게 자금 조달을 해야 할지 모르겠어.,Pro_10648,Pro_10648_00001,E37,S11_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-003748,train,청년,여성,"진로,취업,직장",해당없음,기쁨,기쁨,HAPPY,다니고 싶었던 회사에 합격했어! 급여도 예상보다 괜찮고 너무 좋아! 고마워. 동생하고 짜장면 시켜서 먹기로 했어! 친구들도 축하해주고 있어.,Pro_05391,Pro_05391_00011,E60,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-009024,train,청년,여성,대인관계,해당없음,기쁨,흥분,HAPPY,내가 오늘 고백을 받았는데 그 사람과의 연애가 너무 기대가 돼. 맞아. 너무 좋은 일이 생겨서 흥분된다. 고마워. 나도 그 사람에게 정말 잘해야지.,Pro_05156,Pro_05156_00008,E65,S04_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-037064,train,청소년,여성,학교폭력/따돌림,해당없음,슬픔,낙담한,SAD,난 틀림없이 소외를 당하지 않을 줄 알았는데 이번에 내 차례가 왔어. 너무 좌절했지만 자업자득인거지 뭐. 맞아. 내가 못되게 대했으니 벌 받는다고 생각할래.,Pro_01879,Pro_01879_00005,E28,S03_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-028417,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,우울한,TIRED,요새 회사에서 계속 야근하니까 너무 힘들어. 일을 해도 해도 안 끝나는 것 같아. 열심히 하는데도 끝이 보이지 않아. 사람을 더 뽑아 달라니까 뽑아 주지도 않고. 돈 아낀다고 있는 사람들만 들들 볶고 있지. 인력 충원이 필요한데 요구해도 해주지 않아서 힘들어.,Pro_08955,Pro_08955_00010,E24,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-000955,train,중년,남성,건강,해당없음,기쁨,감사하는,HAPPY,아내가 이제 건강해져서 여행도 다니고 있어. 그런 모습을 보는 것이 참 기뻐. 예전에는 건강해지기만 해도 소원이 없겠다고 생각했는데 이제 자유롭게 여행을 다니네. 혹시나 또 아프지 않도록 옆에서 잘 챙겨줄 거야. 함께 오래오래 살아야지.,Pro_07312,Pro_07312_00013,E61,S09_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-003840,train,중년,여성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,TIRED,매일 야근이라 너무 피곤해. 일이 많으니 마음대로 퇴근도 못 해. 건강을 신경 쓸 틈이 없네.,Pro_08963,Pro_08963_00017,E32,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANXIOUS,physical_fatigue_seed_v1,True
train-035325,train,중년,여성,건강,해당없음,기쁨,자신하는,HAPPY,내일이면 퇴원이라 기분이 좋네. 응. 내가 회복이 빠른 편이래. 매일 산책하고 건강한 식단으로 잘 챙겨 먹었지.,Pro_08880,Pro_08880_00013,E69,S09_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-038830,train,노년,여성,재정,만성질환 무,상처,"가난한, 불우한",SAD,이제 힘든 일은 못 할 것 같아. 몸의 피로가 빨리 풀리지 않네. 다리의 부종이 없어지지 않아서 아르바이트하는 것을 다시 생각해 봐야 할 것 같아. 이런 단순 작업도 몸이 이겨내지 못하면 앞으로 무슨 일을 할 수 있을까 걱정이 돼. 하지만 건강을 완전히 되찾은 뒤에 더 열심히 하려고 마음먹고 있어.,Pro_12456,Pro_12456_00052,E45,S13_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-016708,train,노년,남성,재정,만성질환 무,기쁨,신이 난,HAPPY,그 동안 고생한 아내에게 같이 준비한 노후자금의 반을 주려고해. 너무 기쁘고 신나. 그동안 같이 고생했는데 아내의 몫을 온전히 줄 수 있어서 행복해. 이 노후 자금은 절대 간섭하지 않고 온전히 당신 것이라는 것을 얘기해 주겠어.,Pro_10919,Pro_10919_00001,E68,S13_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-030886,train,청소년,여성,학교폭력/따돌림,해당없음,분노,구역질 나는,ANGRY,나를 매일같이 때리는 애가 있는데 너무 싫어. 내일 선생님께 말씀드려야겠어. 더이상 참을 수가 없어.,Pro_01868,Pro_01868_00007,E17,S03_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-044627,train,청소년,여성,학업 및 진로,해당없음,불안,걱정스러운,ANXIOUS,휴대폰을 너무 많이 해서 줄이고 싶은데 마음대로 할 수 없어서 어려움을 겪고 있어. 휴대폰 때문에 성적까지 떨어져서 짜증 나. 나 혼자서는 안될 거 같아. 다른 사람의 도움을 받아봐야겠어.,Pro_01768,Pro_01768_00046,E37,S02_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-023547,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,신뢰하는,CALM,앞으로 몇 년 후면 정년퇴임을 할 텐데 이후가 더 기대돼. 이미 노후 준비도 어느 정도 했고 이제 뭘 할지만 고민하면 되겠어. 아직 해 보지 못한 것들이 수없이 많아. 새롭게 도전하며 즐겁게 살 거야.,Pro_08753,Pro_08753_00007,E62,S08_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-037121,train,청소년,남성,학업 및 진로,해당없음,기쁨,흥분,HAPPY,이번 대학교 수시 일차 면접에서 붙었어! 최종 면접을 봐야 해. 진짜 가고 싶은 학교라 매우 기대돼.,Pro_00236,Pro_00236_00012,E65,S02_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-034255,train,청년,남성,"진로,취업,직장",해당없음,분노,분노,ANGRY,오늘 회사에서 내가 여자 화장실을 들어간 것에 대해 동료들이 수군거리는 것을 들었어. 여자 화장실을 이용하더라도 동료들이 수군거리지 않았으면 좋겠는데 고민이야. 동료들을 불러 내 상황을 자세히 설명하고 이해시키는 것이 가장 좋을 것 같아.,Pro_03781,Pro_03781_00030,E10,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-010341,train,중년,여성,건강,해당없음,당황,혼란스러운,ANXIOUS,나 오늘 병원 다녀왔잖아. 기침할 때마다 소변이 찔끔찔끔 나와서 창피해서 어디 가서 얘기할 수도 없어. 케겔 운동을 하라고 하네. 운동으로 나아진다니 다행이라는 생각도 들고.,Pro_08870,Pro_08870_00010,E59,S09_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-027110,train,청년,남성,대인관계,해당없음,기쁨,감사하는,HAPPY,요즘 내 동기가 내가 어려울 때 먼저 도와줘. 정말 고마운데 내가 뭔가 할 수 있는 게 없을까? 나도 내 동기한테 뭔가 도움이 되고 싶은데 어떻게 해야 할지 모르겠어. 나도 동기가 어려울 때마다 도와줄거야.,Pro_03592,Pro_03592_00020,E61,S04_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-025753,train,노년,여성,"건강,죽음",만성질환 무,기쁨,신이 난,HAPPY,신체나이가 내 나이보다 훨씬 젊게 나왔어. 날아갈 것 같아 신체 나이보다 훨씬 젊게 나오니 건강 걱정은 안 해도 될 것 같아. 지금 하고 있는 것들을 꾸준히 계속 하면 신체 나이가 좋게 나올 거야.,Pro_12239,Pro_12239_00013,E68,S11_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-013247,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,조원들의 도움 덕분에 전공 수업 시간에 조별 발표를 무사히 마칠 수 있었어. 도와준 조원들에게 뭐라도 해주고 싶어. 우리끼리 맛있는 곳에 가서 회식을 할 거야.,Pro_05158,Pro_05158_00031,E67,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-042243,train,청소년,남성,가족관계,해당없음,슬픔,슬픔,SAD,아버지가 일찍 돌아가셔서 어머니하고 진로를 고민하는데 서럽고 슬퍼. 어머니하고 할 수 있는 이야기가 한계가 있다 보니 이럴 땐 아버지의 빈자리가 그리워. 삼촌들과 자주 만나서 남자끼리의 고민도 이야기하고 조언을 구하고 싶어.,Pro_00071,Pro_00071_00011,E20,S01_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-034665,train,노년,여성,대인관계,만성질환 유,불안,혼란스러운,ANXIOUS,요즘 근심이 많은 거 같아. 박 씨가 암에 걸려서 자식들이랑 연락을 끊었다네. 나도 만성질환이 있는데 이런 일이 생길까 봐 걱정이 돼.,Pro_11305,Pro_11305_00042,E34,S04_D01,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-006312,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,이번에 심장 철렁한 일이 있었어. 출산일보다 일찍 출산하게 돼버렸거든. 응. 아기한테는 큰일이 없어서 얼마나 다행이었는지 몰라.,Pro_05278,Pro_05278_00029,E67,S05_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-005565,train,중년,남성,건강,해당없음,슬픔,눈물이 나는,TIRED,요즘 아침마다 몸이 붓고 조금만 움직여도 피곤해서 힘들어. 여기저기 아프지 않은 곳도 없고. 간이랑 신장이 좋지 않고 혈압도 상당히 높대. 평소에 술 담배 많이 한 게 너무 후회돼.,Pro_07278,Pro_07278_00022,E27,S09_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-008041,train,청년,여성,대인관계,해당없음,분노,툴툴대는,ANGRY,김 과장은 왜 맨날 일을 미루나 몰라. 내가 공들인 시간을 생각하면 너무 화가 나. 나만 생고생 했어. 김 과장에게 따끔하게 질책하고 직무를 다 하라고 해야겠어.,Pro_05102,Pro_05102_00002,E11,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-033855,train,청년,남성,"진로,취업,직장",해당없음,기쁨,감사하는,HAPPY,나는 내성적인데 사교성 좋은 직장 동료를 만나서 잘 적응하게 되었어. 너무 감사해. 나는 대인관계에 공포가 있었는데 그 동료가 회사 내 테니스 동아리에 가입시켜 줬어. 덕분에 이제는 자신감이 생겼어.,Pro_03832,Pro_03832_00004,E61,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-031876,train,중년,남성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,나는 잘난 게 없지만 내가 자랑할 게 하나 있어. 나보다 나를 더 알고 사랑해주는 내 아내가 바로 내 자랑이야. 그래. 아내에게 잘 해야지. 가끔은 마음먹은 만큼 잘 안돼.,Pro_07074,Pro_07074_00004,E63,S07_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-025807,train,노년,여성,대인관계,만성질환 무,슬픔,우울한,SAD,생일에 자식들한테 연락 한 통 안 오다니. 참 속상하다. 다들 까먹은 건지 어쩐 건지. 마음이 너무 안 좋아. 일단 내가 먼저 자식들에게 연락을 해봐야겠어.,Pro_11355,Pro_11355_00010,E24,S04_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-020786,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,초조한,ANXIOUS,내 돈을 친구에게 사기 당해서 모두 잃어버렸어. 어떡해야 할지 불안해. 노후 자금으로 준비한 돈인데 앞으로 어떻게 해야 할지 막막하네. 남편이 아직 모르는데 혼나더라도 남편과 상의를 우선 해봐야겠어.,Pro_08730,Pro_08730_00006,E39,S08_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-033146,train,청년,여성,"연애,결혼,출산",해당없음,상처,희생된,SAD,결국 살림은 내가 다 하기로 했어. 응. 당연히 분담할 줄 알았더니 요즘 회사 일이 바쁘다고 핑계를 대네. 바쁘다니까 할 수 없이 내가 해야지. 그렇지. 나 말곤 없으니까. 연애할 땐 별이라도 다 따다 줄 것처럼 그러더니 결혼하니 완전 딴사람 됐어.,Pro_05257,Pro_05257_00001,E46,S05_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-001966,train,중년,남성,건강,해당없음,불안,스트레스 받는,ANXIOUS,일만 하다 보니 건강이 이렇게 나빠졌는지 몰랐네. 걱정이야. 특별히 건강관리 하는 게 없어. 건강검진만 받고. 매일 아침 걸어서 회사에 출근해야겠어.,Pro_07283,Pro_07283_00019,E32,S09_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-021762,train,청소년,여성,학업 및 진로,해당없음,기쁨,흥분,HAPPY,내가 가고 싶던 대학교에 합격했어. 기분이 좋아서 파티라도 해야겠어. 가족들이랑 삼겹살 구워먹으며 기쁨을 나눠야지.,Pro_01796,Pro_01796_00007,E65,S02_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-006296,train,청년,여성,"진로,취업,직장",해당없음,기쁨,느긋,HAPPY,졸업을 좀 더 미룰 예정이야. 응. 대학에서 진행하는 연계 프로그램을 통해 경험을 더 쌓아보고 싶어. 응. 친구들은 자기소개서 쓰느라 바쁜데 느긋하게 기다리는 중이야.,Pro_05397,Pro_05397_00040,E66,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-040455,train,노년,여성,"건강,죽음",만성질환 무,불안,취약한,ANXIOUS,남편이 먼저 죽으면 어쩌나 걱정이야 이제 나이도 있고 건강도 예전같지 않아서 그래 같이 운동을 하자고 해봐야 겠는데 싫어해서 할지 모르겠어,Pro_12204,Pro_12204_00020,E33,S11_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-049944,train,노년,여성,대인관계,만성질환 무,슬픔,비통한,SAD,정년퇴임하고 집에 있는데 날 찾아 주는 사람이 없어서 외롭고 고독해. 친구들은 바쁘다 하고 종일 집에 있어도 전화 한 통 없어. 모르겠어. 괜히 눈물만 나고 후회되는 일만 생각이 나.,Pro_11353,Pro_11353_00037,E22,S04_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-035523,train,청소년,여성,학업 및 진로,해당없음,불안,초조한,ANXIOUS,나 많이 긴장되고 애간장이 탈 것 같아. 내일이 구월 모의고사를 치르는 날이거든. 그동안 열심히 공부했는데 공부한 만큼 점수가 잘 나오지 않을까봐 너무 불안해. 응. 이번에는 반드시 잘 나와야 해.,Pro_01770,Pro_01770_00004,E39,S02_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-033452,train,청년,여성,"진로,취업,직장",해당없음,당황,부끄러운,ANXIOUS,다들 진로를 이미 정했는데 나는 정하지 못해서 부끄러워. 예전에는 유치원 교사를 하고 싶었었는데 요즘엔 잘 모르겠어! 가르치는 걸 좋아해. 하지만 월급이 적고 차라리 과외 선생님을 해볼까 싶어.,Pro_05387,Pro_05387_00013,E56,S06_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-006709,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,편안한,CALM,내가 바빠서 남편하고 애들을 잘 못 챙겼었거든. 그래서 불만들이 다소 있었는데 이제는 좋아졌어. 내가 이번에 승진했거든. 내 능력을 증명하니까 가족들도 나를 인정해줘서 마음도 편해졌어.,Pro_08634,Pro_08634_00008,E63,S07_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-023838,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,성가신,TIRED,오늘도 야근이라 너무 지치고 피곤해. 삼 일째 야근 하고 있고 지난주도 야근을 했어. 답답하고 지쳐서 그만하고 싶어. 다음 주에 퇴사를 말하려고 해. 휴가라도 신청하든지.,Pro_08950,Pro_08950_00010,E19,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANGRY,physical_fatigue_seed_v1,True
train-047884,train,청소년,여성,학업 및 진로,해당없음,당황,당황,ANXIOUS,공부를 열심히 하는데 성적이 안 올라서 너무 죄책감이 들어. 공부 방법이 잘못된 걸까 미래도 막막해. 효과적인 공부 방법을 위해 친구들의 이야기를 들어봐야겠어.,Pro_01781,Pro_01781_00005,E50,S02_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-038363,train,노년,남성,재정,만성질환 무,당황,고립된,SAD,내가 늙었다고 자식들이 무시하는것 같아. 내가 경제적으로 어렵다고 무시하는 것 같아. 젊을때 너무 노후 준비도 못하고 이제 와서 벌 받는 것 같아.,Pro_10902,Pro_10902_00006,E51,S13_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-022354,train,청년,여성,대인관계,해당없음,기쁨,기쁨,HAPPY,삼수를 해서 대학 동기들과 어색할까 봐 걱정했는데 다들 편하게 대해 줘서 기뻐. 나이가 많다고 불편해 할 줄 알았는데 언니라면서 더 챙겨주더라. 나도 동기들에게 더 친근하게 다가가야겠어.,Pro_05151,Pro_05151_00013,E60,S04_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-027366,train,중년,여성,건강,해당없음,상처,괴로워하는,SAD,똑같은 가족인데 나만 암에 걸렸어. 건강한 형에게 열등감이 들어. 형은 멀쩡한데 나만 암에 걸려서 속상해. 물론 형도 아프면 안 되지만. 허무하게 가만히 있는 것보다 뭐라도 하면서 보내야겠어.,Pro_08859,Pro_08859_00009,E48,S09_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-027829,train,노년,여성,"건강,죽음",만성질환 무,불안,혼란스러운,ANXIOUS,나는 늙고 만성질환도 앓고 있는데 건강해지기 위해서 무엇을 해야 할지 모르겠어. 곧 죽음을 바라보는 나이인데 내가 지금보다 더 건강해져서 얻는 게 있을지 혼란스러워. 친구들을 만나 기분전환을 해야겠어.,Pro_12205,Pro_12205_00002,E34,S11_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-024643,train,노년,남성,대인관계,만성질환 무,기쁨,안도,CALM,지난 달에 아우가 건강검진을 받았다고 해서 걱정했는데 결과를 보니 다행이야. 특별히 이상 있는 곳이 없다고 하면서 술만 조금 줄이라고 했다고 해. 나이가 있으니 건강 문제는 수시로 챙겨야 해. 건강관리를 잘 해야지.,Pro_09838,Pro_09838_00011,E67,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-022500,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,편안한,CALM,내가 임신한 후 요즘 남편이 일찍 집으로 들어와서 같이 시간을 보내고 있어. 진정한 아빠가 된 거 같아서 기뻐. 임신하고 걱정 많이 했는데 남편은 내 마음을 알까? 좀 이따 저녁 먹고 과일 먹으면서 대화를 나누어 봐야겠어.,Pro_05274,Pro_05274_00022,E63,S05_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-010153,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,안도,CALM,오늘 일하는데 주문을 잘못 받아서 다른 물품을 만들어 버렸어. 너무 당황스러웠어. 한약을 조제하는 일을 담당하고 있는데 직원들의 실수로 오더가 잘못 들어온 거지. 그래서 잘못 만들어 버렸어. 원장님에게 뭐라 말해야 하지 고민이었지. 그래서 우선 환자 분에게 사정을 설명했어. 그런데 환자 분이 한약의 내용을 설명 듣고서 남편이 먹으면 된다고 그냥 주문을 하나 더 하셨어. 정말 안도가 되었어.,Pro_07438,Pro_07438_00010,E67,S10_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-035462,train,청소년,여성,학업 및 진로,해당없음,기쁨,자신하는,HAPPY,오늘 대학에 원서를 냈어. 나는 한 활동이 좀 있으니까 대학에서 선출해주겠지? 대외 활동을 많이 했거든. 그래서 나는 합격할 거라고 예상해.,Pro_01800,Pro_01800_00016,E69,S02_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-027163,train,노년,남성,대인관계,만성질환 유,기쁨,자신하는,HAPPY,내 아들이 고혈압이 없는 걸 보니 가족력은 내 대에서 끊긴 것이 확실해. 응. 이 고혈압이라는 병이 내 아들한테도 있을까 봐 걱정을 많이 했어. 건강검진을 삼 개월에 한 번씩 받으면서 아들과 오래 살 거야.,Pro_09780,Pro_09780_00010,E69,S04_D01,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-024447,train,노년,남성,"건강,죽음",만성질환 무,상처,괴로워하는,SAD,갑자기 소변이 급한데 공중화장실에 기다리는 사람이 많아서 애가 타는군. 요로 결석도 있어서 고통이 더 심해. 어서 화장실을 써야 하는데. 가까운 건물 화장실을 찾아봐야겠어. 그게 더 빠를 수도 있겠어.,Pro_10659,Pro_10659_00002,E48,S11_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-013209,train,청년,여성,"진로,취업,직장",해당없음,슬픔,염세적인,SAD,대표님은 나만 미워하시는 것 같아서 슬퍼. 나도 정말 열심히 하고 있는데 좋은 대학 출신 친구들만 예뻐하는 것 같아서 그런 현실이 싫어. 그런 현실은 싫지만 열심히 해서 꼭 나의 유능함을 보여주겠어. 그래서 눈에 띄고 말테야.,Pro_05357,Pro_05357_00008,E26,S06_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-015938,train,청년,여성,"연애,결혼,출산",해당없음,당황,외로운,SAD,남자친구가 있는데도 너무 외로워. 남자친구랑 연애를 제대로 하고 있다는 느낌도 안 들고 너무 외로워. 친구한테 고민상담 받아봐야겠어.,Pro_05264,Pro_05264_00013,E53,S05_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-031247,train,노년,남성,재정,만성질환 무,기쁨,느긋,HAPPY,퇴직금이 들어와서 나중에 집을 짓고 살 땅을 보러 다니고 있어. 한적한 시골마을에 한옥으로 지은 전원주택을 짓고 싶어. 경기도의 한적한 곳에 살고 싶어.,Pro_10917,Pro_10917_00011,E66,S13_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-040902,train,노년,여성,재정,만성질환 무,불안,두려운,ANXIOUS,일을 하려면 몹시 긴장되어 식은땀이 흐르네. 가끔 찾아오는 정신질환 때문에 그래. 돈을 벌어야 생활을 하고 노부모도 부양하는데 이럴땐 아무것도 할 수가 없으니 어찌해야할지 모르겠어.,Pro_12442,Pro_12442_00044,E31,S13_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-001088,train,노년,남성,대인관계,만성질환 무,기쁨,신이 난,HAPPY,문화센터에서 배우고 싶은 걸 배우고 사람들과 교류도 하니 기쁘다. 생활에 활력이 생겨서 정말 좋은 것 같아. 춤을 배워. 스트레스도 풀리고 좋아.,Pro_09839,Pro_09839_00005,E68,S04_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-033766,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,신뢰하는,CALM,이번 주에 내 친한 친구의 생일이 있어서 서프라이즈 파티를 열어주고 싶어. 어떤 일이 있어도 절대 나를 배신하지 않는 너무나도 고마운 친구거든. 반 친구들과 힘을 합쳐서 깜짝 카메라를 할까 생각 중이야.,Pro_00353,Pro_00353_00010,E62,S03_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-033955,train,청년,남성,대인관계,해당없음,슬픔,낙담한,TIRED,나 요즘 매일 퇴사를 고민 중이라 힘들어. 사람들은 내가 좋은 직장에 다닌다고 부러워하지만 사실 아니야. 야근이 너무 많고 실적 압박도 커서 견디기 힘들어.,Pro_03559,Pro_03559_00007,E28,S04_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-033224,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,신뢰하는,CALM,은퇴 후의 일은 남편을 믿어. 사람이 꼼꼼해서 다행이야. 그래서 걱정이 없어.,Pro_08753,Pro_08753_00013,E62,S08_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-040791,train,노년,남성,재정,만성질환 무,불안,걱정스러운,ANXIOUS,노후 준비가 너무 안 돼서 불안해. 모든 돈 관리는 아내에게 맡겼는데 주식을 해서 손해를 본 모양이야. 그런 건 왜 해서 불만스러워. 앞으로 결혼 안 한 애들도 있는데 걱정이야.,Pro_10888,Pro_10888_00011,E37,S13_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-011193,train,청년,여성,"진로,취업,직장",해당없음,분노,구역질 나는,TIRED,이번 달에 이틀 빼고 야근했어. 정말 힘들어. 정말 힘들어. 쉴 겨를도 없이 출근 퇴근만 하니까 너무 삭막해. 응. 그럴 것 같아. 다음 달에도 일이 많아.,Pro_05348,Pro_05348_00028,E17,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANGRY,physical_fatigue_seed_v1,True
train-022267,train,청년,남성,"진로,취업,직장",해당없음,기쁨,만족스러운,HAPPY,회사를 그만두고 준비한 공무원 시험에서 만족스러운 성적을 냈어. 급하게 준비해서 시험을 봤는데 이 정도면 아주 좋아. 다음에는 좀 더 올려야지. 각 과목의 최고의 강사들에게 수업을 듣는 거야.,Pro_03835,Pro_03835_00023,E64,S06_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-000041,train,청년,여성,"진로,취업,직장",해당없음,슬픔,비통한,TIRED,직장 생활 육 개월 차인데 아직도 적응하기가 힘들어. 사회생활이 이렇게 괴롭고 슬픈 일이 많을 줄 몰랐어. 입사하고 나서 정시에 퇴근한 적이 거의 없고 항상 야근만 했어. 근데 회사에서는 야근 수당도 주지 않아.,Pro_05353,Pro_05353_00023,E22,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-022538,train,청년,여성,"진로,취업,직장",해당없음,슬픔,눈물이 나는,SAD,나는 직장에서 따돌림을 당하고 있어. 혼자 있는 나를 볼 때마다 눈물이 나. 나는 잘못한 것도 없는데 사람들은 그냥 아무 이유 없이 나를 싫어해. 회사 사람들에게 내가 왜 싫은지 들어야겠어. 나도 가만히 있을 수 없어.,Pro_05358,Pro_05358_00005,E27,S06_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-010938,train,중년,여성,"직장, 업무 스트레스",해당없음,상처,희생된,TIRED,팀원들은 일이 있건 없건 매일 칼퇴근이야. 위에서는 압박을 주니 나 혼자 매일 야근하느라 너무 힘들어. 팀끼리 경쟁하는 입장이라 나 어렵다고 얘기하기는 쉽지가 않네.,Pro_08977,Pro_08977_00020,E46,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
