sample_id,candidate_bucket,service_label,approved_label,emotion_major,emotion_minor,situation_keyword,review_note,text
train-035123,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,내가 폐암에 걸렸대. 생존율이 십 프로도 되지 않는대. 아내에게 이 사실을 숨길지 고민 중이야. 나 때문에 슬퍼하는 모습을 볼 수가 없어. 아내와 함께 얘기하면서 잠깐 바람이라도 쐐야겠어.
train-035128,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,내가 위암에 걸렸는데 이 위암이 다른 장기로도 전이 됐대. 인생이 너무 허무해. 아직 부인에게 말을 못 했어. 알게 되면 많이 슬퍼할 것 같아서 말하지 않을까 고민 중이야. 아내에게 그래도 솔직하게 얘기해야겠어. 더 상황이 심각해지면 더 말을 못 할 것 같아.
train-035132,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,나는 그냥 열사병으로 쓰러진 줄 알았는데 뇌출혈이래. 갑자기 통보를 받으니 너무 당황스러워. 아직 아내만 알고 내 자식들에겐 말하지 못했어. 걱정할 것 같아. 먼저 아내와 자식들에게 어떻게 말을 하면 좋을지 상의해 봐야겠어.
train-035500,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",학업 및 진로,,우리 반 반장은 집안이 좋아서 아무런 걱정 없이 공부하는데 나는 문제집 한 권 사는 것도 엄마한테 쉽게 말 못해. 힘들어하실까봐. 지금은 좋은 배경의 애들이 더 공부를 잘 할 수밖에 없어. 공부 잘해서 성공해야 하는데 이런 배경에선 가능하지 않을 것 같아.
train-036863,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,어머니가 갑자기 쓰러지셨어. 학원비를 어떻게 내야할까 걱정이야. 어머니가 실질적인 가장이신데 동생도 아직어리고 경제적으로 불안해. 부업이라도 해봐야겠어.
train-036918,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,얼마 전부터 복통이 있는데 큰 병일까 봐 초조해. 맞아. 바빠서 병원 갈 여유도 안 나는데 걱정이네. 그래 맞아. 금번 주말엔 병원에 가 봐야지.
train-037009,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",학교폭력/따돌림,,학교에서 우리집이 빈곤하다는 연유로 불우이웃이라고 놀리고 괴롭히는 친구가 있어. 스승님께 말씀드렸더니 나를 도와주겠다고 하는데 그래도 걱정돼.
train-037208,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","대인관계(부부, 자녀)",,집이 매우 가난한데 딸이 계속 비싼 장난감을 사달래서 걱정이야. 맞아. 딸에게는 미안하지만 사줄 수가 없는 상태야. 한 번 도전해 봐야겠네.
train-037265,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",학업 및 진로,,가고자하는 진로가 금전이 많이 드는 분야라 고민이야. 예체능 관련인데 그 중에서도 미술쪽이야. 중산층 이상은 되어야 하는데 우리집 처지로 결코 불가능해.
train-037371,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",학업 및 진로,,나는 의대에 입학하고 싶은데 등록금이 비싸다고 해서 고민이야. 우리집은 그런 형편이 안되거든. 성적 장학금을 타면 될 것 같은데. 더 열심히 스터디해야겠어.
train-038572,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,요즘은 뭘 하면서 살아야 할는지 너무 막막하네. 이래저래 사정이 생기고 경기도 안 좋고 해서 벌이가 시원찮아 졌어. 어디 나가서 아르바이트라도 하고 싶은데 나이도 많고 기술도 없다 보니 자리 잡기도 힘들고 너무 힘들고 버거우네.
train-038633,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,아 산다는 것이 무엇인지 조금은 알겠는데 그래도 힘이 드네. 그럭저럭 먹고살 만하게 경제적으로 힘든 것은 없는데 자식 농사를 잘 마감 해야하 는데 소통이 잘 안 되니 말이야. 옛말에 부자 삼 대 못 간 다는 말이 있듯이 우리와 나의 부친은 굶으면서 자식들 안 굶기도 학교 마치라고 부유하지는 안 해도 온 정성을 다했는데 얘들은 이걸 모르니. 해서 애들을 조금 힘들게 키워야 하는데 외국 유학까지 보내서 공부하도록 했더니 허황된 다른 견들만 갖고서 생활하려 하니 내가 틀리는지 자식들 의견이 다른지 고민이네. 퇴직을 앞두고 이런 고민을 하는 게 불행해.
train-038654,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,나도 이제 곧 퇴직을 앞두고 있어. 이제 대부분의 시간을 집에서 보내야 할 텐데 걱정이야. 집에 주로 있으면 자식이랑 부딪힐까 봐 그렇지. 대화할 때마다 충돌이 생겨서 먼저 말을 안 걸려고 해. 내가 부모로서 이러면 안 되고 뭔가 해결책을 찾아야 할 텐데 말이야. 회피하기만 하네.
train-038694,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,나 지금 너무 비관적이야. 십 년이나 다니던 직장을 하루아침에 그만두게 됐어. 코로나의 영향으로 매출이 급격히 감소해서 회사가 당분간 휴업한다는군. 불만족스러워도 내 밥벌이를 한다는 생각으로 열심히 다녔는데 이제 어떻게 먹고 살아야 할지 막막하기만 해.
train-038801,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,열심히 달려왔는데 인제 그만둘 때가 되었어. 응. 곧 은퇴인데 긴장이 풀리는 느낌이야. 그동안 매일 긴장하며 살았거든. 처음엔 좀 홀가분했는데 이제는 걱정이 많아. 주택 관련 빚도 어떻게 갚을지 막막해. 은퇴 후에 어떻게 해야 할지 모르겠어.
train-038830,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,이제 힘든 일은 못 할 것 같아. 몸의 피로가 빨리 풀리지 않네. 다리의 부종이 없어지지 않아서 아르바이트하는 것을 다시 생각해 봐야 할 것 같아. 이런 단순 작업도 몸이 이겨내지 못하면 앞으로 무슨 일을 할 수 있을까 걱정이 돼. 하지만 건강을 완전히 되찾은 뒤에 더 열심히 하려고 마음먹고 있어.
train-038865,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,인간의 수명에 비해서 은퇴 나이는 너무 이른 것 같아. 얼마 전에 퇴직했어. 나는 보험을 든 것도 별로 없고 그렇다고 저금을 많이 하지도 않아서 걱정이야. 그렇지. 그래도 월급이 나올 때는 목돈이 들어가더라도 여유가 있었는데 지금은 걱정이야. 경제적 고민이 없는 사람들은 행복하겠다. 나는 행복하지가 않아.
train-038977,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,요즘 회사에서 은근히 퇴직하라고 압박이 들어오는 거 같아. 고민 중이야. 나이가 차서 결국은 퇴직해야 할 거 같아. 퇴직금도 얼마 안 되는데 아들이 사업한다고 퇴직금 달라고 하는데 큰일이야. 사업하면 실패할게 뻔한데. 아들 성격이 사업을 성공 할 수 없는 성격이야. 퇴직금만 날리게 돼. 아버지 퇴직금만 노리고 있으니 불행한 일이야.
train-039153,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,나 관절염이 심해져서 더는 회사에 다닐 수 없을 것 같아. 어제 병원에서 의사가 팔을 많이 쓰는 일을 하지 말라고 했어. 회사를 그만두면 생계가 막막한데 어떻게 해야될지 모르겠어.
train-039402,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,무서워서 밖에 못 나가. 날아다니는 비행기가 추락할까 봐 무섭고 거리의 차들이 나에게로 돌진할까 봐 무서워서 밖에 못 나가겠어. 내가 겁이 많은 것은 알고있어. 집에만 있어도 무서워 죽고싶어.
train-039564,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,요즘 나같이 불쌍한 사람이 또 있을까. 나 이번에 퇴직했어. 나이 많다고 그만 다니라고 해서 회사에서 나왔지. 그리고 자식들 직장 다니면 뭐 해 월급을 제대로 받나 결혼도 하지 않고 그냥 되는 대로 사니 걱정이야 자식들 지 앞가림도 못하는데 나도 퇴직을 하면 무슨 일이든지 해 봐야지.
train-040171,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,할머니 병문안을 다녀왔어. 기운이 없어 바깥나들이는 전혀 할 수가 없더라. 연세는 많으신데 점점 근력이 떨어져 걱정이야. 그러니까 말이야. 내가 많이 도와드려야지.
train-040183,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,당뇨가 심해서 먹는 것도 힘들고 치료도 어려워서 매일매일 불안한 날들이 계속되니 사는 게 지겨워. 언제 어떤 일이 생길지 모르니까 내가 잠들었다가 못 일어나지는 않을까 불안해서 불면증도 와. 아니 아직. 병원 가기가 좀 두렵네.
train-040276,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,벌써 치매라니 어쩌면 좋아. 친구 아들의 전화를 받았는데 친구를 찾고 있어. 친구가 치매인데 없어졌다고 찾고 있어. 완치가 없는 병인데 어쩌지. 정말 걱정이야. 없어진 친구도 빨리 찾아야겠네.
train-040615,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,내 주위에 나처럼 불행한 사람이 없는 것 같아. 다들 나이가 들어도 집이 있어 집 걱정은 안 하는데 나는 집이 없어서 이사 걱정을 매일 해. 집주인이 나가라고 할까 봐 늘 불안해. 노후 자금도 부족한데 이사를 할 수 있을지 모르겠어.
train-040690,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,요즘 인지기능이 많이 떨어진 것 같아 걱정이야. 지하철 탑승 중 방향감각이 떨어진 것 같아. 집을 못 찾아 가는 건 아닌가 두려워서 정신을 차려야겠다는 생각이야.
train-040727,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,요즘은 밤에 잠이 잘 안 와. 그동안 다니던 회사를 그만뒀어. 살길이 막막하네. 모아 놓은 돈도 없고 일한다고 사귄 친구도 없고 몸도 건강치 못하니 이래저래 잡생각이 많아지네.
train-040783,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,하필 코로나 와중에 회사를 그만두려니 걱정돼. 응. 정년이 되니 퇴직을 해야 하는데 코로나 때문에 재취업이나 창업을 할 수 있을지 걱정이야. 지금 경기는 너무 안좋으니 창업보다는 재취업할 수 있는 방향으로 알아보는 게 좋겠지.
train-041019,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,남편이 퇴직해. 걱정이야. 할 수 있으면 일을 더 했으면 좋겠어. 지금 재취업으로 다니다가 퇴직을 하는 거야. 어떻게 살지 걱정이야.
train-041135,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,남편이 투자를 잘못해서 돈을 다 날렸어. 앞으로 누가 돈 벌어서 살까? 배운 것도 없는데 큰일이야. 어떻게 살아야 할지 앞날이 막막하고 끔찍해.
train-041414,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,요즘은 지난 날이 많이 후회가 돼서 앞으로 살아갈 날이 걱정이야. 내 몸을 너무 혹사하며 살았더니 건강이 이 모양이 된 것 같아. 자세히 말은 안 했지만 눈치는 채고 있겠지.
train-041488,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,나 회사 퇴직했는데 앞날이 불안하네. 경제불황으로 명예퇴직했는데 지병도 악화돼 우울해. 한순간에 명예와 건강 그리고 돈을 다 잃은 기분이야.
train-041542,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,평생을 일했는데 남은 건 별로 없고 매사 돈 걱정을 하고 살았어. 다른 사람은 남편 덕에 잘 먹고 잘 사는 데 나는 한번도 일을 쉬어 본 적도 없고 아직도 매일을 허덕이네. 이제 하던 일도 곧 그만둬야 하는데 어떡해야 하나 걱정이야.
train-041552,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,수입이 없어서 이제 어떻게 살아야 할 지 걱정이야. 경비원으로 일하던 남편이 일을 그만두게 되었어. 우리는 살 수 없을 거야. 이 나이에 할 수 있는 일이 어디 있겠어. 다른 사람들은 다 잘 사는데 나는 왜 이러지.
train-041939,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","건강,죽음",,고혈압에 알코올성 치매 증상이 의심된다고 술 마시지 말고 약물요법과 운동을 하라고 하는데 어렵네. 금주하고 운동하면 괜찮아진다고 하는데 세상살이가 힘드네. 정말로 내가 정상적으로 생활할 수 있을까 걱정이 되는데.
train-042074,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","진로,취업,직장",,친구들은 다 취직했는데 나만 취직을 못 한 것 같아. 이렇게 계속 취직을 하지 못할까 봐 너무 불안해. 취직할 곳을 알아보고 좋은 곳을 찾아보려고 생각 중이야.
train-042271,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","대인관계(부부, 자녀)",,아내는 내가 벌이가 없으니 이혼하자고 하네. 나 자신이 너무 한심해. 생활도 힘든데 이혼까지 이야기가 나오니 너무 막막해. 새로운 직장을 찾아보고 아내와 잘 이야기해봐야겠어.
train-043108,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,더 이상 자식들한테 손 벌리는 것도 눈치가 보여서 취직을 하려고 하는데 아르바이트도 안 구해져. 여기저기 돈 나갈 일은 많은데 나이 든 사람을 써주는 데는 없으니 막막해. 계속 취직자리를 구해봐야지. 그 방법밖에 없어.
train-043285,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,남자 친구하고 연락 끊고 열심히 공부했는데 성적이 잘 나오지 않았어. 남자 친구가 걱정할 텐데 우울해. 내 맘대로 되는 게 없어. 어서 연락해봐야겠어. 위로받고 싶은 마음밖에 안 들어
train-043949,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",대인관계,,난 아직도 인생에 뚜렷한 목표가 없어서 불안해. 내 주변 친구들은 다들 제대로 하는 일이 있는데 난 없어. 인생이 불행한 것 같아. 작은 목표부터 설정하고 조금씩 해내는 방법을 찾아야 할 것 같아.
train-043976,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",건강,,딸아이가 엄마는 신경 끄라고 화를 냈어. 나이 든 내가 쓸모없어진 것 같아서 불행해. 나이가 들면서 딸에게 방해될까 봐 걱정돼. 나이가 들수록 더 방해만 될 것 같아. 나를 어떻게 생각하는지 먼저 딸아이와 이야기를 나눠봐야겠어.
train-044047,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","대인관계(부부, 자녀)",,아내가 더는 나랑 못 살겠다고 해서 이혼했어. 막상 아내랑 이혼하니까 혼자 사는 게 막막하고 내 인생이 너무 불행하게 느껴져. 그냥 지금은 혼자서 술이나 마셔야겠어.
train-045071,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","진로,취업,직장",,이제 졸업인데 어떤 일을 해야 할지 잘 모르겠어. 이러다 청년 백수가 되지는 않을지 걱정이 돼. 아르바이트를 하면서 취업공부를 같이 해나가야겠어.
train-045605,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",건강,,얼마 전에 건강검진을 했는데 내가 장애가 생겼대. 예후가 좋지 않은 질환이라 앞으로 어떻게 살아야 할지 걱정이야. 운동으로 건강관리에 신경 써야겠어.
train-046081,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,백세 시대라는데 앞으로 어떻게 살아가야 할지 막막하기만 해. 나이가 있으니 마땅히 써주는 곳도 없고 돈벌이가 없으니 사는 게 막막하고 불행해. 동네 주민센터에 가서 노인들을 위한 일자리가 있는지 알아봐야겠어.
train-046190,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",건강,,내가 늙어가니 아들이 나를 돌봐주지 않아. 나를 버려지는 않을까? 요즘 들어서 나이가 들어가니까 더 불안한 거 같아. 내 마음을 솔직히 말해보고 아들에게 관심을 기울여달라고 하려 해.
train-046251,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,이제 일하던 곳에서 그만 나오라고 하네. 앞으로 뭘 해야 먹고 살 수 있을지 모르겠어. 자식들한테 손 안 벌리고 살고 싶은데 돈을 못 벌게 되니 막막하네. 자식들에게 솔직히 나의 상황을 말하고 같이 방법을 찾아봐야겠어.
train-046264,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","대인관계(부부, 자녀)",,이 일을 계속해서 아이들과 부모님을 먹여 살릴 수 있을까? 우리 가족이 너무 불행해. 점점 수입은 줄어드는데 어떻게 하면 좋을지 모르겠어. 그냥 막막해. 더 열심히 일해야겠어. 아침에 더 부지런하게 움직이고.
train-046659,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","대인관계(부부, 자녀)",,우리 부모님이 늙으셔서 이제 경제적으로 기대길 바라시는데 내 봉급으론 자식까지 부양도 힘들어. 이러다 정말 죽어버릴 거 같아. 행복하지 않고 미래도 불안해. 나 자신부터 먼저 추스르고 잠을 푹 자둬야겠어.
train-047206,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,부모님은 내가 친구들 만나는 걸 못하게 해. 난 자유가 없는 불행한 아이야. 점점 친구들도 날 떠나가고 난 혼자가 될 거야. 부모님과 잘 이야기하고 나도 부모님이 걱정하시지 않도록 믿음을 드려야겠어.
train-047659,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",학교폭력/따돌림,,매일 내 앞에 학교폭력으로 죽은 친구가 보여 너무 무섭고 힘들다. 내가 친구를 도와줄 수 있었는데 외면했었거든. 정신병원에 가볼까 해.
train-047794,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","진로,취업,직장",,아직도 진로를 어느 쪽으로 정해야 할지 모르겠어. 너무 늦게까지 정하지 못해서 불안해. 갖가지 방법을 동원해서 나의 진로를 찾는 데 힘쓸 거야.
train-047956,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,퇴직하고 모아놓은 돈이 부족해져서 불안해. 몸도 아픈데 돈도 없어서 정말 불행하게 느껴져. 나는 계속 일을 하고 싶은데 몸이 따라주지 않아서 새로운 직장을 구할 수 없어. 몸을 쓰지 않는 다른 일을 찾아보는 것이 좋겠어. 친구들과 의견을 나누어 봐야겠다.
train-048191,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한","진로,취업,직장",,나도 이제 직장을 구해야 하는데 무슨 일을 해야 할지 몰라서 걱정이야. 내가 무슨 일을 하고 싶은지도 모르겠고 이대로 계속 직장을 구하지 못할까 봐 걱정돼. 직장에 다니고 있는 친구들에게 조언을 구해봐야겠어.
train-048711,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,아직 나이가 많지도 않은데 여자라는 이유로 해고당했어. 너무 불행하다고 생각이 들어. 경제적으로 수입이 끊겨서 너무 막막해. 남녀 차별 없이 나이가 들어도 채용을 하는 직업군을 알아볼 생각이야.
train-048922,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,몸이 안 좋아져서 일을 그만뒀어. 이제 내가 할 수 있는 일이 없는 것 같아 불행해. 치료비를 감당하기도 힘들어. 일할 수도 없고 딸에게 도움을 청해야 하나 고민이야. 나 혼자서 이 짐을 다 짊어지기에는 너무 힘들 것 같아. 딸에게 도움을 청해야겠어.
train-049934,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",대인관계,,대학 졸업한 지도 벌써 오 년이나 지났는데 마땅히 일할 곳이 없어서 고민이야. 부모님께 용돈 받는 것도 하루 이틀이지 어쩌다 이렇게 됐는지 모르겠어. 너무 불행해. 내가 진짜 하고 싶은 일이 무엇인지 생각을 해봐야겠어.
train-050284,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,나이가 들었다고 직장에서 그만 나가 달라고 해 너무 불행해. 직장을 그만두면 당장 먹고살 일도 걱정이고 자식들 보기도 미안하고 힘들어. 어떻게든 새로운 일을 찾아봐야지 오늘은 딸 집에나 가봐야겠어.
train-050402,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,나도 다 컸는데 부모님에게 너무 지나치게 간섭받고 있어. 내 처지가 너무 불행한 것 같아. 내가 약간 정신적으로 불안하다고는 하지만 평생 이렇게 부모님 감시만 받을 것 같아. 부모님이 왜 이렇게 나한테 간섭하시는지 여쭤봐야겠어.
train-050668,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",가족관계,,부모님이 이혼을 하셔서 너무 힘들어. 갑자기 아빠와 떨어져서 살아야 한다니 왜 이런 일을 겪어야 하는 걸까. 난 너무 불행해. 믿을 수 있는 친구와 만나서 고민 상담을 해야겠어.
train-051173,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",재정,,퇴직하면서 경제적으로 점점 힘들어져서 속상해. 이번에 아들이 결혼하는 데 보탬이 못 돼서 마음이 힘드네. 아들에게 내 진심을 전하고 싶고 앞으로 내 진로를 고민해봐야겠어.
train-051435,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",건강,,얼마 전에 뇌에 문제가 있다는 진단을 받았어. 난 왜 이렇게 불행한 건지 모르겠어. 언어장애를 일으킬 수도 있대. 이걸 남편에게 말하면 어떤 반응일지 걱정돼. 남편에게 최대한 차분히 대화를 시도해봐야겠어.
train-051545,SAD_TO_ANXIOUS,SAD,,상처,"가난한, 불우한",건강,,당뇨 때문에 요즘 눈도 안 좋아져서 걱정이 되네. 이러다가 시력을 잃을까 봐 두려워. 치료를 받는다고 나아질 것 같지도 않고 앞으로의 삶이 기대되지도 않아. 내게 남은 것은 가족들뿐이라 가족들이랑 많은 시간을 보내도록 해야겠어.
train-000576,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,남자 친구가 연락이 안 돼. 갑자기 내 연락에 답하지 않아서 불안해. 갑자기 아무런 말도 없이 연락을 안 하다니. 무슨 일이 생긴 건 아닐까 너무 걱정돼서 불안해. 남자 친구 동생의 연락처가 있어. 동생에게 연락해서 무슨 일이 생긴 건 아닌지 확인해 봐야겠다.
train-000580,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,남자 친구의 장애 때문에 우리의 결혼을 응원하는 사람이 없어서 당황스러워. 아무리 사이가 좋고 깊게 사랑해도 응원받지 못하는 사랑을 하고 있다는 사실이 날 너무 괴롭게 해. 내 남자친구의 장애는 아무런 문제가 되지 않는다는 걸 알려야 할 것 같아. 장애는 단지 몸이 조금 불편할 뿐이지.
train-000581,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,결혼을 모든 가족이 반대해서 아무도 내 결혼식에 참석하지 않는대서 당황스러워. 아름다운 미래를 꿈꾸며 약속한 결혼인데 응원을 받지 못하니 너무 힘들어. 내 선택이 잘못되었기 때문일까? 날 진심으로 생각해 주는 사람들과 충분히 대화해 봐야 한다고 생각해. 우선 부모님과 더 이야기를 나눠 봐야겠어.
train-000582,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,출산을 한 날에 남편이 사고로 죽었어. 내 아이의 생일은 아이 아버지의 기일이 되어 버렸어. 남편을 잃어서 너무 슬프지만 당장 아이와 단둘이 어떻게 살아야 할지도 걱정이야. 슬픔을 느끼지 못할 정도로 내가 사랑을 많이 줘야겠어. 그리고 밝게 자랄 수 있도록 노력할 거야.
train-000583,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,남자 친구가 다른 여자랑 결혼한대. 드라마에 나올 법한 일이 나한테 일어나서 당황스러워. 심지어 나도 알고 지낸 사람이야. 이 시련을 이겨내고 나도 보란 듯이 잘 살고 싶어. 이미 일어난 일에 집착하지 않고 나에게 더 집중해야겠어. 연애가 인생의 전부는 아니니까.
train-000584,SAD_TO_ANXIOUS,SAD,,당황,고립된,"연애,결혼,출산",,결혼식에 초대할 사람이 없어서 당황스러워. 텅 빈 결혼식장에서 결혼하고 싶지는 않아. 회사 동료들도 많은 건 아니라 하객이 얼마 없을 거 같아. 하객 아르바이트라도 알아봐야 하나 고민이야.
train-001074,SAD_TO_ANXIOUS,SAD,,상처,고립된,"대인관계(부부, 자녀)",,아들은 나 말고 남편에게만 고민을 털어놓아서 서운해. 나도 고민을 들어줄 수 있는데 이야기하지 않아서 소외감이 들어. 아들에게 넌지시 이야기를 꺼내 보는 것도 괜찮을 것 같아.
train-001162,SAD_TO_ANXIOUS,SAD,,상처,고립된,학교폭력/따돌림,,전학 간 학교에서 집이 잘산다는 이유로 친구들이 나를 따돌리기 시작했어. 친구들과 친하게 지내고 싶은데 어떻게 다가가야 할지 고민이야. 내일 친구들을 만나면 솔직한 나의 모습을 보여줘야겠어.
train-001164,SAD_TO_ANXIOUS,SAD,,상처,고립된,학교폭력/따돌림,,나도 친구들과 좋아하는 연예인에 대해 이야기 하고 싶은데 그럴 수 없어서 괴로워. 친구들에게 먼저 다가가도 함께 놀아주지 않을까 봐 걱정이야. 먼저 다가가 말도 걸고 친해지고 싶다고 말해야겠어.
train-001841,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,얼마 전에 친한 친구에게 오랜만에 연락했는데 연락을 무시했어. 그 친구만은 내 옆에 계속 있을 줄 알았는데 당황스러웠어. 영원한 친구는 없다는 생각이 들었어. 떠오르는 사람이 한 명 있기는 해. 그 친구에게 연락해봐야겠다.
train-001951,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,나이가 들어서 그런지 요즘 자꾸 여기저기 아프네. 큰 병은 아닌데 체력도 부족하고 잦은 이석증에 병원을 자주 가. 자주 아프니깐 식구들한테도 미안해져. 자주 아프다고 하니깐 딸은 걱정을 많이 해서 더 미안해지고 신랑은 무덤덤해. 그래서 신랑한테 좀 서운한 마음이 있어.
train-001981,SAD_TO_ANXIOUS,SAD,,상처,고립된,"진로,취업,직장",,나는 내가 어떤 일을 좋아하는지 모르겠어. 나는 무엇을 잘하는 걸까? 불안하고 힘들 때면 언니와 상의해.
train-002155,SAD_TO_ANXIOUS,SAD,,상처,고립된,대인관계,,회사에서 바른말을 할 때마다 내 편이 줄어드는 것만 같아. 내 편이 없다고 느껴져서 외로워. 결국 내 의견도 포기하게 돼. 선배들과 후배들 모두 나를 피할 것 같아 걱정이야.
train-002278,SAD_TO_ANXIOUS,SAD,,당황,고립된,대인관계,,친구들이 나만 빼고 모임을 해서 당황스러워. 응. 내가 친구들에게 뭘 잘못했는지 알아봐야겠어.
train-002499,SAD_TO_ANXIOUS,SAD,,당황,고립된,"진로,취업,직장",,직장 동료가 주도하여 왕따를 당하고 있어. 처음엔 아주 친했던 동료인데 한번 등을 돌리니까 너무 무섭게 나를 고립시키네. 옆 팀에 친한 동기가 있긴 해. 조언을 구해봐야겠어.
train-002623,SAD_TO_ANXIOUS,SAD,,상처,고립된,대인관계,,회사 직원들이랑 가까워지기가 힘들어. 따돌림당하는 것 같아. 내가 낙하산으로 왔다고 오해를 한 것 같아. 정말 내 실력으로 들어온 건데. 어떻게 해야 할지 막막하고 답답하다.
train-003266,SAD_TO_ANXIOUS,SAD,,당황,고립된,"대인관계(부부, 자녀)",,어제 오랜만에 일찍 퇴근했는데 아내와 아이들이 함께 즐겁게 얘기하는데 조금은 당황했어! 아니 내가 들어가면 말들이 없어지고 어색해하더라고.
train-003488,SAD_TO_ANXIOUS,SAD,,당황,고립된,건강,,며칠 전 병원에 갔다가 얼마나 당황을 했는지. 비염이 좀 있는데 치료 주사를 쭉 나열하며 보험처리는 안 되는 주사고 실비처리는 된다고 유도하잖아. 다른 병원에 가서 알아보려고.
